x,y,vx,vy,t
568.102,480.51,70.396,40.357,4.716
568.173,480.55,70.385,40.34,4.717
568.243,480.59,70.373,40.324,4.718
568.313,480.631,70.362,40.308,4.719
568.384,480.671,70.351,40.292,4.72
568.454,480.711,70.34,40.275,4.721
568.524,480.752,70.329,40.259,4.722
568.595,480.792,70.317,40.243,4.723
568.665,480.832,70.306,40.227,4.724
568.735,480.872,70.295,40.211,4.725
568.806,480.912,70.284,40.194,4.726
568.876,480.953,70.272,40.178,4.727
568.946,480.993,70.261,40.162,4.728
569.016,481.033,70.25,40.146,4.729
569.087,481.073,70.239,40.13,4.73
569.157,481.113,70.228,40.113,4.731
569.227,481.153,70.216,40.097,4.732
569.297,481.193,70.205,40.081,4.733
569.368,481.234,70.194,40.065,4.734
569.438,481.274,70.183,40.049,4.735
569.508,481.314,70.171,40.032,4.736
569.578,481.354,70.16,40.016,4.737
569.648,481.394,70.149,40,4.738
569.718,481.434,70.138,39.984,4.739
569.788,481.474,70.127,39.968,4.74
569.859,481.514,70.116,39.952,4.741
569.929,481.554,70.105,39.935,4.742
569.999,481.593,70.094,39.919,4.743
570.069,481.633,70.083,39.903,4.744
570.139,481.673,70.072,39.887,4.745
570.209,481.713,70.061,39.871,4.746
570.279,481.753,70.05,39.855,4.747
570.349,481.793,70.039,39.839,4.748
570.419,481.833,70.027,39.823,4.749
570.489,481.872,70.016,39.806,4.75
570.559,481.912,70.005,39.79,4.751
570.629,481.952,69.994,39.774,4.752
570.699,481.992,69.983,39.758,4.753
570.769,482.032,69.972,39.742,4.754
570.839,482.071,69.961,39.726,4.755
570.909,482.111,69.95,39.71,4.756
570.979,482.151,69.939,39.694,4.757
571.049,482.19,69.928,39.678,4.758
571.119,482.23,69.917,39.662,4.759
571.189,482.27,69.906,39.646,4.76
571.259,482.309,69.895,39.629,4.761
571.329,482.349,69.884,39.613,4.762
571.398,482.389,69.873,39.597,4.763
571.468,482.428,69.861,39.581,4.764
571.538,482.468,69.85,39.565,4.765
571.608,482.507,69.839,39.549,4.766
571.678,482.547,69.828,39.533,4.767
571.748,482.586,69.817,39.517,4.768
571.818,482.626,69.806,39.501,4.769
571.887,482.665,69.795,39.485,4.77
571.957,482.705,69.784,39.469,4.771
572.027,482.744,69.773,39.453,4.772
572.097,482.784,69.762,39.437,4.773
572.166,482.823,69.751,39.421,4.774
572.236,482.863,69.74,39.405,4.775
572.306,482.902,69.729,39.389,4.776
572.376,482.941,69.718,39.373,4.777
572.445,482.981,69.707,39.357,4.778
572.515,483.02,69.696,39.341,4.779
572.585,483.059,69.685,39.325,4.78
572.654,483.099,69.674,39.309,4.781
572.724,483.138,69.663,39.293,4.782
572.794,483.177,69.652,39.277,4.783
572.863,483.217,69.641,39.261,4.784
572.933,483.256,69.63,39.245,4.785
573.003,483.295,69.619,39.229,4.786
573.072,483.334,69.608,39.213,4.787
573.142,483.374,69.597,39.197,4.788
573.211,483.413,69.586,39.181,4.789
573.281,483.452,69.575,39.165,4.79
573.351,483.491,69.565,39.149,4.791
573.42,483.53,69.554,39.133,4.792
573.49,483.569,69.543,39.117,4.793
573.559,483.608,69.532,39.101,4.794
573.629,483.648,69.521,39.085,4.795
573.698,483.687,69.51,39.069,4.796
573.768,483.726,69.499,39.053,4.797
573.837,483.765,69.488,39.037,4.798
573.907,483.804,69.477,39.021,4.799
573.976,483.843,69.466,39.005,4.8
574.046,483.882,69.455,38.989,4.801
574.115,483.921,69.444,38.974,4.802
574.185,483.96,69.434,38.958,4.803
574.254,483.999,69.422,38.942,4.804
574.323,484.038,69.412,38.926,4.805
574.393,484.076,69.401,38.91,4.806
574.462,484.115,69.39,38.894,4.807
574.532,484.154,69.379,38.878,4.808
574.601,484.193,69.368,38.862,4.809
574.67,484.232,69.357,38.846,4.81
574.74,484.271,69.346,38.83,4.811
574.809,484.31,69.335,38.814,4.812
574.878,484.348,69.324,38.799,4.813
574.948,484.387,69.313,38.783,4.814
575.017,484.426,69.303,38.767,4.815
575.086,484.465,69.292,38.751,4.816
575.156,484.504,69.281,38.735,4.817
575.225,484.542,69.27,38.719,4.818
575.294,484.581,69.259,38.703,4.819
575.363,484.62,69.249,38.688,4.82
575.433,484.658,69.238,38.672,4.821
575.502,484.697,69.227,38.656,4.822
575.571,484.736,69.216,38.64,4.823
575.64,484.774,69.205,38.624,4.824
575.709,484.813,69.195,38.608,4.825
575.779,484.852,69.184,38.592,4.826
575.848,484.89,69.173,38.577,4.827
575.917,484.929,69.162,38.561,4.828
575.986,484.967,69.152,38.545,4.829
576.055,485.006,69.141,38.529,4.83
576.124,485.044,69.13,38.513,4.831
576.194,485.083,69.119,38.498,4.832
576.263,485.121,69.108,38.482,4.833
576.332,485.16,69.098,38.466,4.834
576.401,485.198,69.087,38.45,4.835
576.47,485.237,69.076,38.434,4.836
576.539,485.275,69.066,38.419,4.837
576.608,485.313,69.055,38.403,4.838
576.677,485.352,69.044,38.387,4.839
576.746,485.39,69.033,38.371,4.84
576.815,485.429,69.023,38.356,4.841
576.884,485.467,69.012,38.34,4.842
576.953,485.505,69.001,38.324,4.843
577.022,485.544,68.99,38.308,4.844
577.091,485.582,68.979,38.292,4.845
577.16,485.62,68.969,38.277,4.846
577.229,485.658,68.958,38.261,4.847
577.298,485.697,68.947,38.245,4.848
577.367,485.735,68.936,38.229,4.849
577.436,485.773,68.926,38.214,4.85
577.505,485.811,68.915,38.198,4.851
577.574,485.85,68.904,38.182,4.852
577.643,485.888,68.894,38.166,4.853
577.712,485.926,68.883,38.151,4.854
577.78,485.964,68.872,38.135,4.855
577.849,486.002,68.861,38.119,4.856
577.918,486.04,68.851,38.104,4.857
577.987,486.078,68.84,38.088,4.858
578.056,486.116,68.83,38.072,4.859
578.125,486.155,68.819,38.057,4.86
578.194,486.193,68.808,38.041,4.861
578.262,486.231,68.798,38.025,4.862
578.331,486.269,68.787,38.01,4.863
578.4,486.307,68.777,37.994,4.864
578.469,486.345,68.766,37.978,4.865
578.537,486.383,68.755,37.962,4.866
578.606,486.421,68.745,37.947,4.867
578.675,486.458,68.734,37.931,4.868
578.744,486.496,68.723,37.915,4.869
578.812,486.534,68.713,37.9,4.87
578.881,486.572,68.702,37.884,4.871
578.95,486.61,68.692,37.868,4.872
579.018,486.648,68.681,37.853,4.873
579.087,486.686,68.67,37.837,4.874
579.156,486.724,68.66,37.821,4.875
579.224,486.761,68.649,37.806,4.876
579.293,486.799,68.639,37.79,4.877
579.362,486.837,68.628,37.775,4.878
579.43,486.875,68.617,37.759,4.879
579.499,486.913,68.607,37.743,4.88
579.568,486.95,68.596,37.728,4.881
579.636,486.988,68.586,37.712,4.882
579.705,487.026,68.575,37.696,4.883
579.773,487.063,68.565,37.681,4.884
579.842,487.101,68.554,37.665,4.885
579.91,487.139,68.543,37.65,4.886
579.979,487.176,68.533,37.634,4.887
580.047,487.214,68.522,37.618,4.888
580.116,487.252,68.512,37.603,4.889
580.185,487.289,68.501,37.587,4.89
580.253,487.327,68.491,37.572,4.891
580.321,487.364,68.48,37.556,4.892
580.39,487.402,68.47,37.54,4.893
580.458,487.439,68.459,37.525,4.894
580.527,487.477,68.448,37.509,4.895
580.595,487.514,68.438,37.494,4.896
580.664,487.552,68.428,37.478,4.897
580.732,487.589,68.417,37.463,4.898
580.801,487.627,68.406,37.447,4.899
580.869,487.664,68.396,37.432,4.9
580.937,487.702,68.385,37.416,4.901
581.006,487.739,68.375,37.4,4.902
581.074,487.776,68.364,37.385,4.903
581.142,487.814,68.354,37.369,4.904
581.211,487.851,68.343,37.354,4.905
581.279,487.889,68.333,37.338,4.906
581.348,487.926,68.322,37.323,4.907
581.416,487.963,68.312,37.307,4.908
581.484,488.001,68.302,37.292,4.909
581.552,488.038,68.291,37.276,4.91
581.621,488.075,68.281,37.261,4.911
581.689,488.112,68.27,37.245,4.912
581.757,488.15,68.26,37.23,4.913
581.826,488.187,68.249,37.214,4.914
581.894,488.224,68.239,37.199,4.915
581.962,488.261,68.229,37.183,4.916
582.03,488.298,68.218,37.168,4.917
582.098,488.336,68.208,37.152,4.918
582.167,488.373,68.197,37.137,4.919
582.235,488.41,68.187,37.121,4.92
582.303,488.447,68.177,37.106,4.921
582.371,488.484,68.166,37.09,4.922
582.439,488.521,68.156,37.075,4.923
582.507,488.558,68.145,37.059,4.924
582.576,488.595,68.135,37.044,4.925
582.644,488.632,68.125,37.028,4.926
582.712,488.669,68.114,37.013,4.927
582.78,488.706,68.104,36.998,4.928
582.848,488.743,68.094,36.982,4.929
582.916,488.78,68.083,36.967,4.93
582.984,488.817,68.073,36.951,4.931
583.052,488.854,68.062,36.936,4.932
583.12,488.891,68.052,36.92,4.933
583.188,488.928,68.042,36.905,4.934
583.256,488.965,68.031,36.889,4.935
583.324,489.002,68.021,36.874,4.936
583.392,489.039,68.01,36.859,4.937
583.461,489.075,68,36.843,4.938
583.528,489.112,67.99,36.828,4.939
583.596,489.149,67.979,36.812,4.94
583.664,489.186,67.969,36.797,4.941
583.732,489.223,67.959,36.782,4.942
583.8,489.259,67.948,36.766,4.943
583.868,489.296,67.938,36.751,4.944
583.936,489.333,67.928,36.735,4.945
584.004,489.37,67.917,36.72,4.946
584.072,489.406,67.907,36.705,4.947
584.14,489.443,67.897,36.689,4.948
584.208,489.48,67.886,36.674,4.949
584.276,489.516,67.876,36.658,4.95
584.344,489.553,67.866,36.643,4.951
584.411,489.59,67.856,36.628,4.952
584.479,489.626,67.845,36.612,4.953
584.547,489.663,67.835,36.597,4.954
584.615,489.7,67.825,36.582,4.955
584.683,489.736,67.814,36.566,4.956
584.751,489.773,67.804,36.551,4.957
584.818,489.809,67.794,36.536,4.958
584.886,489.846,67.783,36.52,4.959
584.954,489.882,67.773,36.505,4.96
585.022,489.919,67.763,36.49,4.961
585.09,489.955,67.753,36.474,4.962
585.157,489.992,67.742,36.459,4.963
585.225,490.028,67.732,36.444,4.964
585.293,490.065,67.722,36.428,4.965
585.36,490.101,67.712,36.413,4.966
585.428,490.137,67.701,36.398,4.967
585.496,490.174,67.691,36.382,4.968
585.564,490.21,67.681,36.367,4.969
585.631,490.247,67.671,36.352,4.97
585.699,490.283,67.66,36.336,4.971
585.767,490.319,67.65,36.321,4.972
585.834,490.356,67.64,36.306,4.973
585.902,490.392,67.63,36.291,4.974
585.969,490.428,67.62,36.275,4.975
586.037,490.464,67.61,36.26,4.976
586.105,490.501,67.599,36.245,4.977
586.172,490.537,67.589,36.229,4.978
586.24,490.573,67.579,36.214,4.979
586.307,490.609,67.569,36.199,4.98
586.375,490.646,67.559,36.184,4.981
586.443,490.682,67.549,36.168,4.982
586.51,490.718,67.538,36.153,4.983
586.578,490.754,67.528,36.138,4.984
586.645,490.79,67.518,36.123,4.985
586.713,490.826,67.508,36.107,4.986
586.78,490.862,67.498,36.092,4.987
586.848,490.898,67.487,36.077,4.988
586.915,490.935,67.477,36.062,4.989
586.983,490.971,67.467,36.046,4.99
587.05,491.007,67.457,36.031,4.991
587.118,491.043,67.447,36.016,4.992
587.185,491.079,67.436,36.001,4.993
587.252,491.115,67.426,35.985,4.994
587.32,491.151,67.416,35.97,4.995
587.387,491.187,67.406,35.955,4.996
587.455,491.223,67.396,35.94,4.997
587.522,491.258,67.385,35.924,4.998
587.589,491.294,67.375,35.909,4.999
587.657,491.33,67.365,35.894,5
587.724,491.366,67.355,35.879,5.001
587.791,491.402,67.345,35.864,5.002
587.859,491.438,67.335,35.848,5.003
587.926,491.474,67.325,35.833,5.004
587.993,491.51,67.314,35.818,5.005
588.061,491.545,67.304,35.803,5.006
588.128,491.581,67.294,35.788,5.007
588.195,491.617,67.284,35.772,5.008
588.263,491.653,67.274,35.757,5.009
588.33,491.688,67.264,35.742,5.01
588.397,491.724,67.254,35.727,5.011
588.464,491.76,67.243,35.712,5.012
588.532,491.796,67.233,35.697,5.013
588.599,491.831,67.223,35.681,5.014
588.666,491.867,67.213,35.666,5.015
588.733,491.903,67.203,35.651,5.016
588.801,491.938,67.193,35.636,5.017
588.868,491.974,67.183,35.621,5.018
588.935,492.01,67.172,35.606,5.019
589.002,492.045,67.162,35.591,5.02
589.069,492.081,67.152,35.575,5.021
589.136,492.116,67.142,35.56,5.022
589.203,492.152,67.132,35.545,5.023
589.271,492.187,67.122,35.53,5.024
589.338,492.223,67.112,35.515,5.025
589.405,492.258,67.102,35.5,5.026
589.472,492.294,67.092,35.485,5.027
589.539,492.329,67.082,35.47,5.028
589.606,492.365,67.072,35.454,5.029
589.673,492.4,67.062,35.439,5.03
589.74,492.436,67.052,35.424,5.031
589.807,492.471,67.042,35.409,5.032
589.874,492.507,67.032,35.394,5.033
589.941,492.542,67.022,35.379,5.034
590.008,492.577,67.012,35.364,5.035
590.075,492.613,67.002,35.349,5.036
590.142,492.648,66.992,35.334,5.037
590.209,492.683,66.982,35.319,5.038
590.276,492.719,66.972,35.304,5.039
590.343,492.754,66.962,35.289,5.04
590.41,492.789,66.952,35.273,5.041
590.477,492.824,66.942,35.258,5.042
590.544,492.86,66.932,35.243,5.043
590.611,492.895,66.922,35.228,5.044
590.678,492.93,66.912,35.213,5.045
590.745,492.965,66.902,35.198,5.046
590.812,493.001,66.892,35.183,5.047
590.879,493.036,66.883,35.168,5.048
590.946,493.071,66.873,35.153,5.049
591.012,493.106,66.863,35.138,5.05
591.079,493.141,66.853,35.123,5.051
591.146,493.176,66.843,35.108,5.052
591.213,493.211,66.833,35.093,5.053
591.28,493.246,66.823,35.078,5.054
591.347,493.282,66.813,35.063,5.055
591.413,493.317,66.803,35.048,5.056
591.48,493.352,66.793,35.033,5.057
591.547,493.387,66.783,35.018,5.058
591.614,493.422,66.773,35.003,5.059
591.681,493.457,66.764,34.988,5.06
591.747,493.492,66.754,34.973,5.061
591.814,493.527,66.744,34.958,5.062
591.881,493.562,66.734,34.943,5.063
591.948,493.596,66.724,34.928,5.064
592.014,493.631,66.714,34.913,5.065
592.081,493.666,66.704,34.898,5.066
592.148,493.701,66.694,34.883,5.067
592.214,493.736,66.684,34.868,5.068
592.281,493.771,66.674,34.853,5.069
592.348,493.806,66.665,34.838,5.07
592.414,493.841,66.655,34.823,5.071
592.481,493.875,66.645,34.808,5.072
592.548,493.91,66.635,34.793,5.073
592.614,493.945,66.625,34.778,5.074
592.681,493.98,66.615,34.763,5.075
592.747,494.015,66.605,34.748,5.076
592.814,494.049,66.596,34.733,5.077
592.881,494.084,66.586,34.719,5.078
592.947,494.119,66.576,34.704,5.079
593.014,494.153,66.566,34.689,5.08
593.08,494.188,66.556,34.674,5.081
593.147,494.223,66.546,34.659,5.082
593.213,494.257,66.537,34.644,5.083
593.28,494.292,66.527,34.629,5.084
593.347,494.327,66.517,34.614,5.085
593.413,494.361,66.507,34.599,5.086
593.48,494.396,66.497,34.584,5.087
593.546,494.43,66.488,34.569,5.088
593.613,494.465,66.478,34.554,5.089
593.679,494.5,66.468,34.539,5.09
593.745,494.534,66.458,34.525,5.091
593.812,494.569,66.448,34.51,5.092
593.878,494.603,66.439,34.495,5.093
593.945,494.638,66.429,34.48,5.094
594.011,494.672,66.419,34.465,5.095
594.078,494.707,66.409,34.45,5.096
594.144,494.741,66.399,34.435,5.097
594.21,494.775,66.389,34.42,5.098
594.277,494.81,66.38,34.405,5.099
594.343,494.844,66.37,34.391,5.1
594.41,494.879,66.36,34.376,5.101
594.476,494.913,66.35,34.361,5.102
594.542,494.947,66.341,34.346,5.103
594.609,494.982,66.331,34.331,5.104
594.675,495.016,66.321,34.316,5.105
594.741,495.05,66.311,34.301,5.106
594.808,495.085,66.301,34.287,5.107
594.874,495.119,66.292,34.272,5.108
594.94,495.153,66.282,34.257,5.109
595.006,495.187,66.272,34.242,5.11
595.073,495.222,66.263,34.227,5.111
595.139,495.256,66.253,34.212,5.112
595.205,495.29,66.243,34.198,5.113
595.271,495.324,66.233,34.183,5.114
595.338,495.358,66.224,34.168,5.115
595.404,495.393,66.214,34.153,5.116
595.47,495.427,66.204,34.138,5.117
595.536,495.461,66.195,34.124,5.118
595.602,495.495,66.185,34.109,5.119
595.669,495.529,66.175,34.094,5.12
595.735,495.563,66.166,34.079,5.121
595.801,495.597,66.156,34.064,5.122
595.867,495.631,66.146,34.05,5.123
595.933,495.665,66.136,34.035,5.124
595.999,495.699,66.127,34.02,5.125
596.066,495.733,66.117,34.005,5.126
596.132,495.767,66.107,33.99,5.127
596.198,495.801,66.098,33.976,5.128
596.264,495.835,66.088,33.961,5.129
596.33,495.869,66.079,33.946,5.13
596.396,495.903,66.069,33.931,5.131
596.462,495.937,66.059,33.917,5.132
596.528,495.971,66.05,33.902,5.133
596.594,496.005,66.04,33.887,5.134
596.66,496.039,66.03,33.872,5.135
596.726,496.073,66.021,33.857,5.136
596.792,496.107,66.011,33.843,5.137
596.858,496.14,66.001,33.828,5.138
596.924,496.174,65.992,33.813,5.139
596.99,496.208,65.982,33.798,5.14
597.056,496.242,65.972,33.784,5.141
597.122,496.276,65.963,33.769,5.142
597.188,496.309,65.953,33.754,5.143
597.254,496.343,65.943,33.74,5.144
597.32,496.377,65.934,33.725,5.145
597.386,496.411,65.924,33.71,5.146
597.452,496.444,65.915,33.695,5.147
597.518,496.478,65.905,33.681,5.148
597.584,496.512,65.895,33.666,5.149
597.65,496.545,65.886,33.651,5.15
597.715,496.579,65.876,33.636,5.151
597.781,496.612,65.866,33.622,5.152
597.847,496.646,65.857,33.607,5.153
597.913,496.68,65.847,33.592,5.154
597.979,496.713,65.838,33.578,5.155
598.045,496.747,65.828,33.563,5.156
598.111,496.78,65.818,33.548,5.157
598.176,496.814,65.809,33.534,5.158
598.242,496.847,65.799,33.519,5.159
598.308,496.881,65.79,33.504,5.16
598.374,496.914,65.78,33.49,5.161
598.439,496.948,65.771,33.475,5.162
598.505,496.981,65.761,33.46,5.163
598.571,497.015,65.751,33.446,5.164
598.637,497.048,65.742,33.431,5.165
598.702,497.082,65.733,33.416,5.166
598.768,497.115,65.723,33.402,5.167
598.834,497.149,65.714,33.387,5.168
598.9,497.182,65.704,33.372,5.169
598.965,497.215,65.695,33.358,5.17
599.031,497.249,65.685,33.343,5.171
599.097,497.282,65.676,33.328,5.172
599.162,497.315,65.666,33.314,5.173
599.228,497.349,65.657,33.299,5.174
599.294,497.382,65.647,33.285,5.175
599.359,497.415,65.638,33.27,5.176
599.425,497.448,65.628,33.255,5.177
599.491,497.482,65.618,33.241,5.178
599.556,497.515,65.609,33.226,5.179
599.622,497.548,65.599,33.211,5.18
599.687,497.581,65.59,33.197,5.181
599.753,497.615,65.58,33.182,5.182
599.819,497.648,65.571,33.168,5.183
599.884,497.681,65.561,33.153,5.184
599.95,497.714,65.552,33.138,5.185
600.015,497.747,65.542,33.124,5.186
600.081,497.78,65.533,33.109,5.187
600.146,497.813,65.523,33.095,5.188
600.212,497.846,65.514,33.08,5.189
600.277,497.88,65.505,33.065,5.19
600.343,497.913,65.495,33.051,5.191
600.408,497.946,65.485,33.036,5.192
600.474,497.979,65.476,33.022,5.193
600.539,498.012,65.466,33.007,5.194
600.605,498.045,65.457,32.992,5.195
600.67,498.078,65.448,32.978,5.196
600.736,498.111,65.438,32.963,5.197
600.801,498.144,65.429,32.949,5.198
600.866,498.177,65.419,32.934,5.199
600.932,498.209,65.41,32.92,5.2
600.997,498.242,65.401,32.905,5.201
601.063,498.275,65.391,32.891,5.202
601.128,498.308,65.382,32.876,5.203
601.193,498.341,65.372,32.861,5.204
601.259,498.374,65.363,32.847,5.205
601.324,498.407,65.353,32.832,5.206
601.39,498.44,65.344,32.818,5.207
601.455,498.472,65.334,32.803,5.208
601.52,498.505,65.325,32.789,5.209
601.586,498.538,65.316,32.774,5.21
601.651,498.571,65.306,32.76,5.211
601.716,498.603,65.297,32.745,5.212
601.781,498.636,65.287,32.731,5.213
601.847,498.669,65.278,32.716,5.214
601.912,498.702,65.269,32.702,5.215
601.977,498.734,65.259,32.687,5.216
602.043,498.767,65.25,32.673,5.217
602.108,498.8,65.24,32.658,5.218
602.173,498.832,65.231,32.644,5.219
602.238,498.865,65.222,32.629,5.22
602.303,498.898,65.212,32.615,5.221
602.369,498.93,65.203,32.6,5.222
602.434,498.963,65.194,32.586,5.223
602.499,498.995,65.184,32.571,5.224
602.564,499.028,65.175,32.557,5.225
602.629,499.06,65.166,32.542,5.226
602.695,499.093,65.156,32.528,5.227
602.76,499.126,65.147,32.513,5.228
602.825,499.158,65.138,32.499,5.229
602.89,499.191,65.128,32.484,5.23
602.955,499.223,65.119,32.47,5.231
603.02,499.255,65.11,32.455,5.232
603.085,499.288,65.1,32.441,5.233
603.15,499.32,65.091,32.427,5.234
603.215,499.353,65.082,32.412,5.235
603.281,499.385,65.073,32.398,5.236
603.346,499.418,65.063,32.383,5.237
603.411,499.45,65.054,32.369,5.238
603.476,499.482,65.044,32.354,5.239
603.541,499.515,65.035,32.34,5.24
603.606,499.547,65.026,32.326,5.241
603.671,499.579,65.017,32.311,5.242
603.736,499.612,65.007,32.297,5.243
603.801,499.644,64.998,32.282,5.244
603.866,499.676,64.989,32.268,5.245
603.931,499.708,64.979,32.253,5.246
603.996,499.741,64.97,32.239,5.247
604.061,499.773,64.961,32.225,5.248
604.126,499.805,64.952,32.21,5.249
604.191,499.837,64.942,32.196,5.25
604.256,499.87,64.933,32.181,5.251
604.321,499.902,64.924,32.167,5.252
604.385,499.934,64.915,32.153,5.253
604.45,499.966,64.905,32.138,5.254
604.515,499.998,64.896,32.124,5.255
604.58,500.03,64.887,32.11,5.256
604.645,500.062,64.878,32.095,5.257
604.71,500.094,64.869,32.081,5.258
604.775,500.126,64.859,32.066,5.259
604.84,500.159,64.85,32.052,5.26
604.904,500.191,64.841,32.038,5.261
604.969,500.223,64.832,32.023,5.262
605.034,500.255,64.822,32.009,5.263
605.099,500.287,64.813,31.994,5.264
605.164,500.319,64.804,31.98,5.265
605.229,500.351,64.795,31.966,5.266
605.293,500.383,64.785,31.951,5.267
605.358,500.415,64.776,31.937,5.268
605.423,500.446,64.767,31.923,5.269
605.488,500.478,64.758,31.908,5.27
605.552,500.51,64.749,31.894,5.271
605.617,500.542,64.739,31.88,5.272
605.682,500.574,64.73,31.865,5.273
605.747,500.606,64.721,31.851,5.274
605.811,500.638,64.712,31.837,5.275
605.876,500.67,64.703,31.822,5.276
605.941,500.701,64.694,31.808,5.277
606.005,500.733,64.684,31.794,5.278
606.07,500.765,64.675,31.779,5.279
606.135,500.797,64.666,31.765,5.28
606.199,500.828,64.657,31.751,5.281
606.264,500.86,64.648,31.737,5.282
606.329,500.892,64.639,31.722,5.283
606.393,500.924,64.63,31.708,5.284
606.458,500.955,64.621,31.694,5.285
606.523,500.987,64.611,31.679,5.286
606.587,501.019,64.602,31.665,5.287
606.652,501.05,64.593,31.651,5.288
606.716,501.082,64.584,31.637,5.289
606.781,501.114,64.575,31.622,5.29
606.846,501.145,64.566,31.608,5.291
606.91,501.177,64.557,31.594,5.292
606.975,501.208,64.548,31.579,5.293
607.039,501.24,64.538,31.565,5.294
607.104,501.272,64.529,31.551,5.295
607.168,501.303,64.52,31.537,5.296
607.233,501.335,64.511,31.522,5.297
607.297,501.366,64.502,31.508,5.298
607.362,501.398,64.493,31.494,5.299
607.426,501.429,64.484,31.48,5.3
607.491,501.461,64.475,31.465,5.301
607.555,501.492,64.466,31.451,5.302
607.62,501.524,64.456,31.437,5.303
607.684,501.555,64.447,31.423,5.304
607.749,501.586,64.438,31.408,5.305
607.813,501.618,64.429,31.394,5.306
607.877,501.649,64.42,31.38,5.307
607.942,501.681,64.411,31.366,5.308
608.006,501.712,64.402,31.351,5.309
608.071,501.743,64.392,31.337,5.31
608.135,501.775,64.383,31.323,5.311
608.199,501.806,64.374,31.309,5.312
608.264,501.837,64.365,31.294,5.313
608.328,501.868,64.356,31.28,5.314
608.393,501.9,64.347,31.266,5.315
608.457,501.931,64.338,31.252,5.316
608.521,501.962,64.329,31.238,5.317
608.586,501.993,64.32,31.223,5.318
608.65,502.025,64.311,31.209,5.319
608.714,502.056,64.302,31.195,5.32
608.778,502.087,64.293,31.181,5.321
608.843,502.118,64.284,31.167,5.322
608.907,502.149,64.275,31.152,5.323
608.971,502.181,64.266,31.138,5.324
609.036,502.212,64.257,31.124,5.325
609.1,502.243,64.248,31.11,5.326
609.164,502.274,64.239,31.096,5.327
609.228,502.305,64.229,31.082,5.328
609.292,502.336,64.221,31.067,5.329
609.357,502.367,64.211,31.053,5.33
609.421,502.398,64.202,31.039,5.331
609.485,502.429,64.193,31.025,5.332
609.549,502.46,64.184,31.011,5.333
609.613,502.491,64.175,30.997,5.334
609.678,502.522,64.166,30.982,5.335
609.742,502.553,64.157,30.968,5.336
609.806,502.584,64.148,30.954,5.337
609.87,502.615,64.139,30.94,5.338
609.934,502.646,64.13,30.926,5.339
609.998,502.677,64.121,30.912,5.34
610.062,502.708,64.112,30.898,5.341
610.127,502.739,64.103,30.883,5.342
610.191,502.77,64.094,30.869,5.343
610.255,502.801,64.085,30.855,5.344
610.319,502.831,64.076,30.841,5.345
610.383,502.862,64.067,30.827,5.346
610.447,502.893,64.058,30.813,5.347
610.511,502.924,64.049,30.799,5.348
610.575,502.955,64.04,30.785,5.349
610.639,502.985,64.032,30.77,5.35
610.703,503.016,64.023,30.756,5.351
610.767,503.047,64.014,30.742,5.352
610.831,503.078,64.005,30.728,5.353
610.895,503.108,63.996,30.714,5.354
610.959,503.139,63.987,30.7,5.355
611.023,503.17,63.978,30.686,5.356
611.087,503.2,63.969,30.672,5.357
611.151,503.231,63.96,30.658,5.358
611.215,503.262,63.951,30.644,5.359
611.279,503.292,63.943,30.63,5.36
611.343,503.323,63.934,30.615,5.361
611.407,503.354,63.925,30.601,5.362
611.471,503.384,63.916,30.587,5.363
611.535,503.415,63.907,30.573,5.364
611.599,503.445,63.898,30.559,5.365
611.662,503.476,63.889,30.545,5.366
611.726,503.506,63.88,30.531,5.367
611.79,503.537,63.871,30.517,5.368
611.854,503.567,63.862,30.503,5.369
611.918,503.598,63.854,30.489,5.37
611.982,503.628,63.845,30.475,5.371
612.046,503.659,63.836,30.461,5.372
612.11,503.689,63.827,30.447,5.373
612.173,503.72,63.818,30.433,5.374
612.237,503.75,63.809,30.419,5.375
612.301,503.781,63.8,30.405,5.376
612.365,503.811,63.791,30.391,5.377
612.429,503.841,63.782,30.376,5.378
612.492,503.872,63.773,30.362,5.379
612.556,503.902,63.765,30.348,5.38
612.62,503.933,63.756,30.334,5.381
612.684,503.963,63.747,30.32,5.382
612.747,503.993,63.738,30.306,5.383
612.811,504.023,63.729,30.292,5.384
612.875,504.054,63.72,30.278,5.385
612.939,504.084,63.711,30.264,5.386
613.002,504.114,63.702,30.25,5.387
613.066,504.145,63.694,30.236,5.388
613.13,504.175,63.685,30.222,5.389
613.193,504.205,63.676,30.208,5.39
613.257,504.235,63.667,30.194,5.391
613.321,504.265,63.659,30.18,5.392
613.384,504.296,63.65,30.166,5.393
613.448,504.326,63.641,30.152,5.394
613.512,504.356,63.632,30.138,5.395
613.575,504.386,63.623,30.124,5.396
613.639,504.416,63.615,30.11,5.397
613.702,504.446,63.606,30.097,5.398
613.766,504.476,63.597,30.083,5.399
613.83,504.506,63.588,30.069,5.4
613.893,504.536,63.58,30.055,5.401
613.957,504.566,63.571,30.041,5.402
614.02,504.596,63.562,30.027,5.403
614.084,504.626,63.553,30.013,5.404
614.147,504.657,63.544,29.999,5.405
614.211,504.686,63.536,29.985,5.406
614.275,504.716,63.527,29.971,5.407
614.338,504.746,63.518,29.957,5.408
614.402,504.776,63.509,29.943,5.409
614.465,504.806,63.501,29.929,5.41
614.529,504.836,63.492,29.915,5.411
614.592,504.866,63.483,29.901,5.412
614.656,504.896,63.475,29.887,5.413
614.719,504.926,63.466,29.873,5.414
