x,y,vx,vy,t
35.850,27.872,25.869,13.380,1.328
35.876,27.886,25.868,13.370,1.329
35.902,27.899,25.866,13.359,1.330
35.928,27.913,25.865,13.349,1.331
35.953,27.926,25.863,13.338,1.332
35.979,27.939,25.862,13.327,1.333
36.005,27.953,25.860,13.317,1.334
36.031,27.966,25.859,13.306,1.335
36.057,27.979,25.857,13.296,1.336
36.083,27.992,25.856,13.285,1.337
36.109,28.006,25.854,13.275,1.338
36.134,28.019,25.853,13.264,1.339
36.160,28.032,25.851,13.253,1.340
36.186,28.046,25.850,13.243,1.341
36.212,28.059,25.848,13.232,1.342
36.238,28.072,25.847,13.222,1.343
36.264,28.085,25.845,13.211,1.344
36.290,28.098,25.844,13.201,1.345
36.315,28.112,25.843,13.190,1.346
36.341,28.125,25.841,13.179,1.347
36.367,28.138,25.840,13.169,1.348
36.393,28.151,25.838,13.158,1.349
36.419,28.164,25.837,13.148,1.350
36.445,28.178,25.835,13.137,1.351
36.470,28.191,25.834,13.127,1.352
36.496,28.204,25.832,13.116,1.353
36.522,28.217,25.831,13.106,1.354
36.548,28.230,25.829,13.095,1.355
36.574,28.243,25.828,13.084,1.356
36.600,28.256,25.826,13.074,1.357
36.625,28.269,25.825,13.063,1.358
36.651,28.282,25.823,13.053,1.359
36.677,28.295,25.822,13.042,1.360
36.703,28.308,25.820,13.032,1.361
36.729,28.321,25.819,13.021,1.362
36.755,28.334,25.817,13.011,1.363
36.780,28.347,25.816,13.000,1.364
36.806,28.360,25.815,12.990,1.365
36.832,28.373,25.813,12.979,1.366
36.858,28.386,25.812,12.968,1.367
36.884,28.399,25.810,12.958,1.368
36.909,28.412,25.809,12.947,1.369
36.935,28.425,25.807,12.937,1.370
36.961,28.438,25.806,12.926,1.371
36.987,28.451,25.804,12.916,1.372
37.013,28.464,25.803,12.905,1.373
37.038,28.477,25.801,12.895,1.374
37.064,28.490,25.800,12.884,1.375
37.090,28.503,25.798,12.874,1.376
37.116,28.516,25.797,12.863,1.377
37.142,28.529,25.795,12.853,1.378
37.167,28.541,25.794,12.842,1.379
37.193,28.554,25.793,12.831,1.380
37.219,28.567,25.791,12.821,1.381
37.245,28.580,25.790,12.810,1.382
37.271,28.593,25.788,12.800,1.383
37.296,28.605,25.787,12.789,1.384
37.322,28.618,25.785,12.779,1.385
37.348,28.631,25.784,12.768,1.386
37.374,28.644,25.782,12.758,1.387
37.400,28.657,25.781,12.747,1.388
37.425,28.669,25.779,12.737,1.389
37.451,28.682,25.778,12.726,1.390
37.477,28.695,25.776,12.716,1.391
37.503,28.707,25.775,12.705,1.392
37.528,28.720,25.774,12.695,1.393
37.554,28.733,25.772,12.684,1.394
37.580,28.746,25.771,12.674,1.395
37.606,28.758,25.769,12.663,1.396
37.632,28.771,25.768,12.652,1.397
37.657,28.784,25.766,12.642,1.398
37.683,28.796,25.765,12.631,1.399
37.709,28.809,25.763,12.621,1.400
37.735,28.821,25.762,12.610,1.401
37.760,28.834,25.760,12.600,1.402
37.786,28.847,25.759,12.589,1.403
37.812,28.859,25.758,12.579,1.404
37.838,28.872,25.756,12.568,1.405
37.863,28.884,25.755,12.558,1.406
37.889,28.897,25.753,12.547,1.407
37.915,28.910,25.752,12.537,1.408
37.941,28.922,25.750,12.526,1.409
37.966,28.935,25.749,12.516,1.410
37.992,28.947,25.747,12.505,1.411
38.018,28.960,25.746,12.495,1.412
38.044,28.972,25.744,12.484,1.413
38.069,28.985,25.743,12.474,1.414
38.095,28.997,25.742,12.463,1.415
38.121,29.010,25.740,12.453,1.416
38.147,29.022,25.739,12.442,1.417
38.172,29.034,25.737,12.432,1.418
38.198,29.047,25.736,12.421,1.419
38.224,29.059,25.734,12.411,1.420
38.250,29.072,25.733,12.400,1.421
38.275,29.084,25.731,12.390,1.422
38.301,29.096,25.730,12.379,1.423
38.327,29.109,25.729,12.369,1.424
38.352,29.121,25.727,12.358,1.425
38.378,29.134,25.726,12.348,1.426
38.404,29.146,25.724,12.337,1.427
38.430,29.158,25.723,12.327,1.428
38.455,29.171,25.721,12.316,1.429
38.481,29.183,25.720,12.306,1.430
38.507,29.195,25.718,12.295,1.431
38.533,29.207,25.717,12.285,1.432
38.558,29.220,25.716,12.274,1.433
38.584,29.232,25.714,12.264,1.434
38.610,29.244,25.713,12.253,1.435
38.635,29.257,25.711,12.243,1.436
38.661,29.269,25.710,12.232,1.437
38.687,29.281,25.708,12.222,1.438
38.713,29.293,25.707,12.211,1.439
38.738,29.305,25.705,12.201,1.440
38.764,29.318,25.704,12.190,1.441
38.790,29.330,25.703,12.180,1.442
38.815,29.342,25.701,12.169,1.443
38.841,29.354,25.700,12.159,1.444
38.867,29.366,25.698,12.148,1.445
38.892,29.379,25.697,12.138,1.446
38.918,29.391,25.695,12.127,1.447
38.944,29.403,25.694,12.117,1.448
38.970,29.415,25.693,12.106,1.449
38.995,29.427,25.691,12.096,1.450
39.021,29.439,25.690,12.085,1.451
39.047,29.451,25.688,12.075,1.452
39.072,29.463,25.687,12.064,1.453
39.098,29.475,25.685,12.054,1.454
39.124,29.487,25.684,12.043,1.455
39.149,29.499,25.682,12.033,1.456
39.175,29.511,25.681,12.022,1.457
39.201,29.523,25.680,12.012,1.458
39.226,29.535,25.678,12.002,1.459
39.252,29.547,25.677,11.991,1.460
39.278,29.559,25.675,11.981,1.461
39.303,29.571,25.674,11.970,1.462
39.329,29.583,25.672,11.960,1.463
39.355,29.595,25.671,11.949,1.464
39.380,29.607,25.670,11.939,1.465
39.406,29.619,25.668,11.928,1.466
39.432,29.631,25.667,11.918,1.467
39.457,29.643,25.665,11.907,1.468
39.483,29.655,25.664,11.897,1.469
39.509,29.667,25.662,11.886,1.470
39.534,29.679,25.661,11.876,1.471
39.560,29.691,25.660,11.865,1.472
39.586,29.703,25.658,11.855,1.473
39.611,29.714,25.657,11.844,1.474
39.637,29.726,25.655,11.834,1.475
39.663,29.738,25.654,11.824,1.476
39.688,29.750,25.652,11.813,1.477
39.714,29.762,25.651,11.803,1.478
39.740,29.774,25.650,11.792,1.479
39.765,29.785,25.648,11.782,1.480
39.791,29.797,25.647,11.771,1.481
39.817,29.809,25.645,11.761,1.482
39.842,29.821,25.644,11.750,1.483
39.868,29.832,25.642,11.740,1.484
39.894,29.844,25.641,11.729,1.485
39.919,29.856,25.640,11.719,1.486
39.945,29.868,25.638,11.708,1.487
39.970,29.879,25.637,11.698,1.488
39.996,29.891,25.635,11.688,1.489
40.022,29.903,25.634,11.677,1.490
40.047,29.914,25.632,11.667,1.491
40.073,29.926,25.631,11.656,1.492
40.099,29.938,25.630,11.646,1.493
40.124,29.949,25.628,11.635,1.494
40.150,29.961,25.627,11.625,1.495
40.176,29.973,25.625,11.614,1.496
40.201,29.984,25.624,11.604,1.497
40.227,29.996,25.623,11.593,1.498
40.252,30.007,25.621,11.583,1.499
40.278,30.019,25.620,11.573,1.500
40.304,30.031,25.618,11.562,1.501
40.329,30.042,25.617,11.552,1.502
40.355,30.054,25.615,11.541,1.503
40.380,30.065,25.614,11.531,1.504
40.406,30.077,25.613,11.520,1.505
40.432,30.088,25.611,11.510,1.506
40.457,30.100,25.610,11.499,1.507
40.483,30.111,25.608,11.489,1.508
40.509,30.123,25.607,11.479,1.509
40.534,30.134,25.606,11.468,1.510
40.560,30.146,25.604,11.458,1.511
40.585,30.157,25.603,11.447,1.512
40.611,30.169,25.601,11.437,1.513
40.637,30.180,25.600,11.426,1.514
40.662,30.191,25.598,11.416,1.515
40.688,30.203,25.597,11.405,1.516
40.713,30.214,25.596,11.395,1.517
40.739,30.226,25.594,11.385,1.518
40.765,30.237,25.593,11.374,1.519
40.790,30.248,25.591,11.364,1.520
40.816,30.260,25.590,11.353,1.521
40.841,30.271,25.589,11.343,1.522
40.867,30.282,25.587,11.332,1.523
40.893,30.294,25.586,11.322,1.524
40.918,30.305,25.584,11.312,1.525
40.944,30.316,25.583,11.301,1.526
40.969,30.328,25.582,11.291,1.527
40.995,30.339,25.580,11.280,1.528
41.020,30.350,25.579,11.270,1.529
41.046,30.362,25.577,11.259,1.530
41.072,30.373,25.576,11.249,1.531
41.097,30.384,25.575,11.239,1.532
41.123,30.395,25.573,11.228,1.533
41.148,30.407,25.572,11.218,1.534
41.174,30.418,25.570,11.207,1.535
41.199,30.429,25.569,11.197,1.536
41.225,30.440,25.567,11.186,1.537
41.251,30.451,25.566,11.176,1.538
41.276,30.463,25.565,11.166,1.539
41.302,30.474,25.563,11.155,1.540
41.327,30.485,25.562,11.145,1.541
41.353,30.496,25.560,11.134,1.542
41.378,30.507,25.559,11.124,1.543
41.404,30.518,25.558,11.114,1.544
41.430,30.529,25.556,11.103,1.545
41.455,30.541,25.555,11.093,1.546
41.481,30.552,25.553,11.082,1.547
41.506,30.563,25.552,11.072,1.548
41.532,30.574,25.551,11.061,1.549
41.557,30.585,25.549,11.051,1.550
41.583,30.596,25.548,11.041,1.551
41.608,30.607,25.546,11.030,1.552
41.634,30.618,25.545,11.020,1.553
41.659,30.629,25.544,11.009,1.554
41.685,30.640,25.542,10.999,1.555
41.711,30.651,25.541,10.989,1.556
41.736,30.662,25.539,10.978,1.557
41.762,30.673,25.538,10.968,1.558
41.787,30.684,25.537,10.957,1.559
41.813,30.695,25.535,10.947,1.560
41.838,30.706,25.534,10.937,1.561
41.864,30.717,25.532,10.926,1.562
41.889,30.728,25.531,10.916,1.563
41.915,30.739,25.530,10.905,1.564
41.940,30.749,25.528,10.895,1.565
41.966,30.760,25.527,10.885,1.566
41.991,30.771,25.526,10.874,1.567
42.017,30.782,25.524,10.864,1.568
42.042,30.793,25.523,10.853,1.569
42.068,30.804,25.521,10.843,1.570
42.094,30.815,25.520,10.833,1.571
42.119,30.826,25.519,10.822,1.572
42.145,30.836,25.517,10.812,1.573
42.170,30.847,25.516,10.801,1.574
42.196,30.858,25.514,10.791,1.575
42.221,30.869,25.513,10.781,1.576
42.247,30.880,25.512,10.770,1.577
42.272,30.890,25.510,10.760,1.578
42.298,30.901,25.509,10.749,1.579
42.323,30.912,25.507,10.739,1.580
42.349,30.923,25.506,10.729,1.581
42.374,30.933,25.505,10.718,1.582
42.400,30.944,25.503,10.708,1.583
42.425,30.955,25.502,10.697,1.584
42.451,30.965,25.500,10.687,1.585
42.476,30.976,25.499,10.677,1.586
42.502,30.987,25.498,10.666,1.587
42.527,30.997,25.496,10.656,1.588
42.553,31.008,25.495,10.645,1.589
42.578,31.019,25.494,10.635,1.590
42.604,31.029,25.492,10.625,1.591
42.629,31.040,25.491,10.614,1.592
42.655,31.051,25.489,10.604,1.593
42.680,31.061,25.488,10.594,1.594
42.706,31.072,25.487,10.583,1.595
42.731,31.082,25.485,10.573,1.596
42.757,31.093,25.484,10.562,1.597
42.782,31.104,25.482,10.552,1.598
42.808,31.114,25.481,10.542,1.599
42.833,31.125,25.480,10.531,1.600
42.859,31.135,25.478,10.521,1.601
42.884,31.146,25.477,10.511,1.602
42.909,31.156,25.476,10.500,1.603
42.935,31.167,25.474,10.490,1.604
42.960,31.177,25.473,10.479,1.605
42.986,31.188,25.471,10.469,1.606
43.011,31.198,25.470,10.459,1.607
43.037,31.209,25.469,10.448,1.608
43.062,31.219,25.467,10.438,1.609
43.088,31.229,25.466,10.428,1.610
43.113,31.240,25.464,10.417,1.611
43.139,31.250,25.463,10.407,1.612
43.164,31.261,25.462,10.396,1.613
43.190,31.271,25.460,10.386,1.614
43.215,31.282,25.459,10.376,1.615
43.241,31.292,25.458,10.365,1.616
43.266,31.302,25.456,10.355,1.617
43.291,31.313,25.455,10.345,1.618
43.317,31.323,25.453,10.334,1.619
43.342,31.333,25.452,10.324,1.620
43.368,31.344,25.451,10.313,1.621
43.393,31.354,25.449,10.303,1.622
43.419,31.364,25.448,10.293,1.623
43.444,31.375,25.447,10.282,1.624
43.470,31.385,25.445,10.272,1.625
43.495,31.395,25.444,10.262,1.626
43.521,31.405,25.442,10.251,1.627
43.546,31.416,25.441,10.241,1.628
43.571,31.426,25.440,10.231,1.629
43.597,31.436,25.438,10.220,1.630
43.622,31.446,25.437,10.210,1.631
43.648,31.456,25.436,10.200,1.632
43.673,31.467,25.434,10.189,1.633
43.699,31.477,25.433,10.179,1.634
43.724,31.487,25.431,10.168,1.635
43.749,31.497,25.430,10.158,1.636
43.775,31.507,25.429,10.148,1.637
43.800,31.518,25.427,10.137,1.638
43.826,31.528,25.426,10.127,1.639
43.851,31.538,25.425,10.117,1.640
43.877,31.548,25.423,10.106,1.641
43.902,31.558,25.422,10.096,1.642
43.927,31.568,25.421,10.086,1.643
43.953,31.578,25.419,10.075,1.644
43.978,31.588,25.418,10.065,1.645
44.004,31.598,25.416,10.055,1.646
44.029,31.608,25.415,10.044,1.647
44.055,31.618,25.414,10.034,1.648
44.080,31.628,25.412,10.024,1.649
44.105,31.638,25.411,10.013,1.650
44.131,31.648,25.410,10.003,1.651
44.156,31.659,25.408,9.993,1.652
44.182,31.668,25.407,9.982,1.653
44.207,31.678,25.405,9.972,1.654
44.232,31.688,25.404,9.961,1.655
44.258,31.698,25.403,9.951,1.656
44.283,31.708,25.401,9.941,1.657
44.309,31.718,25.400,9.930,1.658
44.334,31.728,25.399,9.920,1.659
44.359,31.738,25.397,9.910,1.660
44.385,31.748,25.396,9.899,1.661
44.410,31.758,25.395,9.889,1.662
44.436,31.768,25.393,9.879,1.663
44.461,31.778,25.392,9.868,1.664
44.486,31.788,25.390,9.858,1.665
44.512,31.797,25.389,9.848,1.666
44.537,31.807,25.388,9.837,1.667
44.563,31.817,25.386,9.827,1.668
44.588,31.827,25.385,9.817,1.669
44.613,31.837,25.384,9.806,1.670
44.639,31.847,25.382,9.796,1.671
44.664,31.856,25.381,9.786,1.672
44.689,31.866,25.380,9.775,1.673
44.715,31.876,25.378,9.765,1.674
44.740,31.886,25.377,9.755,1.675
44.766,31.895,25.376,9.744,1.676
44.791,31.905,25.374,9.734,1.677
44.816,31.915,25.373,9.724,1.678
44.842,31.925,25.371,9.713,1.679
44.867,31.934,25.370,9.703,1.680
44.892,31.944,25.369,9.693,1.681
44.918,31.954,25.367,9.682,1.682
44.943,31.963,25.366,9.672,1.683
44.969,31.973,25.365,9.662,1.684
44.994,31.983,25.363,9.652,1.685
45.019,31.992,25.362,9.641,1.686
45.045,32.002,25.361,9.631,1.687
45.070,32.012,25.359,9.621,1.688
45.095,32.021,25.358,9.610,1.689
45.121,32.031,25.357,9.600,1.690
45.146,32.041,25.355,9.590,1.691
45.171,32.050,25.354,9.579,1.692
45.197,32.060,25.352,9.569,1.693
45.222,32.069,25.351,9.559,1.694
45.247,32.079,25.350,9.548,1.695
45.273,32.088,25.348,9.538,1.696
45.298,32.098,25.347,9.528,1.697
45.324,32.107,25.346,9.517,1.698
45.349,32.117,25.344,9.507,1.699
45.374,32.126,25.343,9.497,1.700
45.400,32.136,25.342,9.486,1.701
45.425,32.145,25.340,9.476,1.702
45.450,32.155,25.339,9.466,1.703
45.476,32.164,25.338,9.455,1.704
45.501,32.174,25.336,9.445,1.705
45.526,32.183,25.335,9.435,1.706
45.552,32.193,25.334,9.425,1.707
45.577,32.202,25.332,9.414,1.708
45.602,32.212,25.331,9.404,1.709
45.628,32.221,25.330,9.394,1.710
45.653,32.230,25.328,9.383,1.711
45.678,32.240,25.327,9.373,1.712
45.704,32.249,25.325,9.363,1.713
45.729,32.259,25.324,9.352,1.714
45.754,32.268,25.323,9.342,1.715
45.780,32.277,25.321,9.332,1.716
45.805,32.287,25.320,9.322,1.717
45.830,32.296,25.319,9.311,1.718
45.856,32.305,25.317,9.301,1.719
45.881,32.314,25.316,9.291,1.720
45.906,32.324,25.315,9.280,1.721
45.931,32.333,25.313,9.270,1.722
45.957,32.342,25.312,9.260,1.723
45.982,32.352,25.311,9.249,1.724
46.007,32.361,25.309,9.239,1.725
46.033,32.370,25.308,9.229,1.726
46.058,32.379,25.307,9.219,1.727
46.083,32.388,25.305,9.208,1.728
46.109,32.398,25.304,9.198,1.729
46.134,32.407,25.303,9.188,1.730
46.159,32.416,25.301,9.177,1.731
46.185,32.425,25.300,9.167,1.732
46.210,32.434,25.299,9.157,1.733
46.235,32.444,25.297,9.146,1.734
46.260,32.453,25.296,9.136,1.735
46.286,32.462,25.295,9.126,1.736
46.311,32.471,25.293,9.116,1.737
46.336,32.480,25.292,9.105,1.738
46.362,32.489,25.291,9.095,1.739
46.387,32.498,25.289,9.085,1.740
46.412,32.507,25.288,9.074,1.741
46.437,32.516,25.287,9.064,1.742
46.463,32.526,25.285,9.054,1.743
46.488,32.535,25.284,9.044,1.744
46.513,32.544,25.283,9.033,1.745
46.539,32.553,25.281,9.023,1.746
46.564,32.562,25.280,9.013,1.747
46.589,32.571,25.279,9.002,1.748
46.614,32.580,25.277,8.992,1.749
46.640,32.589,25.276,8.982,1.750
46.665,32.598,25.275,8.972,1.751
46.690,32.607,25.273,8.961,1.752
46.716,32.616,25.272,8.951,1.753
46.741,32.625,25.271,8.941,1.754
46.766,32.634,25.269,8.930,1.755
46.791,32.642,25.268,8.920,1.756
46.817,32.651,25.267,8.910,1.757
46.842,32.660,25.265,8.900,1.758
46.867,32.669,25.264,8.889,1.759
46.892,32.678,25.263,8.879,1.760
46.918,32.687,25.261,8.869,1.761
46.943,32.696,25.260,8.859,1.762
46.968,32.705,25.259,8.848,1.763
46.993,32.714,25.257,8.838,1.764
47.019,32.722,25.256,8.828,1.765
47.044,32.731,25.255,8.817,1.766
47.069,32.740,25.253,8.807,1.767
47.094,32.749,25.252,8.797,1.768
47.120,32.758,25.251,8.787,1.769
47.145,32.766,25.249,8.776,1.770
47.170,32.775,25.248,8.766,1.771
47.195,32.784,25.247,8.756,1.772
47.221,32.793,25.245,8.746,1.773
47.246,32.801,25.244,8.735,1.774
47.271,32.810,25.243,8.725,1.775
47.296,32.819,25.241,8.715,1.776
47.322,32.828,25.240,8.705,1.777
47.347,32.836,25.239,8.694,1.778
47.372,32.845,25.237,8.684,1.779
47.397,32.854,25.236,8.674,1.780
47.423,32.862,25.235,8.663,1.781
47.448,32.871,25.233,8.653,1.782
47.473,32.880,25.232,8.643,1.783
47.498,32.888,25.231,8.633,1.784
47.524,32.897,25.229,8.622,1.785
47.549,32.906,25.228,8.612,1.786
47.574,32.914,25.227,8.602,1.787
47.599,32.923,25.225,8.592,1.788
47.624,32.931,25.224,8.581,1.789
47.650,32.940,25.223,8.571,1.790
47.675,32.949,25.221,8.561,1.791
47.700,32.957,25.220,8.551,1.792
47.725,32.966,25.219,8.540,1.793
47.751,32.974,25.217,8.530,1.794
47.776,32.983,25.216,8.520,1.795
47.801,32.991,25.215,8.510,1.796
47.826,33.000,25.213,8.499,1.797
47.851,33.008,25.212,8.489,1.798
47.877,33.017,25.211,8.479,1.799
47.902,33.025,25.209,8.469,1.800
47.927,33.034,25.208,8.458,1.801
47.952,33.042,25.207,8.448,1.802
47.978,33.051,25.206,8.438,1.803
48.003,33.059,25.204,8.428,1.804
48.028,33.067,25.203,8.417,1.805
48.053,33.076,25.202,8.407,1.806
48.078,33.084,25.200,8.397,1.807
48.104,33.093,25.199,8.387,1.808
48.129,33.101,25.198,8.376,1.809
48.154,33.109,25.196,8.366,1.810
48.179,33.118,25.195,8.356,1.811
48.204,33.126,25.194,8.346,1.812
48.230,33.135,25.192,8.335,1.813
48.255,33.143,25.191,8.325,1.814
48.280,33.151,25.190,8.315,1.815
48.305,33.159,25.188,8.305,1.816
48.330,33.168,25.187,8.294,1.817
48.355,33.176,25.186,8.284,1.818
48.381,33.184,25.184,8.274,1.819
48.406,33.193,25.183,8.264,1.820
48.431,33.201,25.182,8.253,1.821
48.456,33.209,25.181,8.243,1.822
48.481,33.217,25.179,8.233,1.823
48.507,33.226,25.178,8.223,1.824
48.532,33.234,25.177,8.213,1.825
48.557,33.242,25.175,8.202,1.826
48.582,33.250,25.174,8.192,1.827
48.607,33.258,25.173,8.182,1.828
48.632,33.267,25.171,8.172,1.829
48.658,33.275,25.170,8.161,1.830
48.683,33.283,25.169,8.151,1.831
48.708,33.291,25.167,8.141,1.832
48.733,33.299,25.166,8.131,1.833
48.758,33.307,25.165,8.120,1.834
48.783,33.316,25.163,8.110,1.835
48.809,33.324,25.162,8.100,1.836
48.834,33.332,25.161,8.090,1.837
48.859,33.340,25.160,8.080,1.838
48.884,33.348,25.158,8.069,1.839
48.909,33.356,25.157,8.059,1.840
48.934,33.364,25.156,8.049,1.841
48.960,33.372,25.154,8.039,1.842
48.985,33.380,25.153,8.028,1.843
49.010,33.388,25.152,8.018,1.844
49.035,33.396,25.150,8.008,1.845
49.060,33.404,25.149,7.998,1.846
49.085,33.412,25.148,7.988,1.847
49.110,33.420,25.146,7.977,1.848
49.136,33.428,25.145,7.967,1.849
49.161,33.436,25.144,7.957,1.850
49.186,33.444,25.143,7.947,1.851
49.211,33.452,25.141,7.936,1.852
49.236,33.460,25.140,7.926,1.853
49.261,33.468,25.139,7.916,1.854
49.286,33.476,25.137,7.906,1.855
49.312,33.484,25.136,7.896,1.856
49.337,33.492,25.135,7.885,1.857
49.362,33.499,25.133,7.875,1.858
49.387,33.507,25.132,7.865,1.859
49.412,33.515,25.131,7.855,1.860
49.437,33.523,25.130,7.844,1.861
49.462,33.531,25.128,7.834,1.862
49.488,33.539,25.127,7.824,1.863
49.513,33.547,25.126,7.814,1.864
49.538,33.554,25.124,7.804,1.865
49.563,33.562,25.123,7.793,1.866
49.588,33.570,25.122,7.783,1.867
49.613,33.578,25.120,7.773,1.868
49.638,33.586,25.119,7.763,1.869
49.663,33.593,25.118,7.753,1.870
49.688,33.601,25.117,7.742,1.871
49.714,33.609,25.115,7.732,1.872
49.739,33.617,25.114,7.722,1.873
49.764,33.624,25.113,7.712,1.874
49.789,33.632,25.111,7.702,1.875
49.814,33.640,25.110,7.691,1.876
49.839,33.647,25.109,7.681,1.877
49.864,33.655,25.107,7.671,1.878
49.889,33.663,25.106,7.661,1.879
49.914,33.670,25.105,7.651,1.880
49.940,33.678,25.104,7.640,1.881
49.965,33.686,25.102,7.630,1.882
49.990,33.693,25.101,7.620,1.883
50.015,33.701,25.100,7.610,1.884
50.040,33.709,25.098,7.600,1.885
50.065,33.716,25.097,7.589,1.886
50.090,33.724,25.096,7.579,1.887
50.115,33.731,25.094,7.569,1.888
50.140,33.739,25.093,7.559,1.889
50.165,33.746,25.092,7.549,1.890
50.191,33.754,25.091,7.538,1.891
50.216,33.761,25.089,7.528,1.892
50.241,33.769,25.088,7.518,1.893
50.266,33.777,25.087,7.508,1.894
50.291,33.784,25.085,7.498,1.895
50.316,33.792,25.084,7.487,1.896
50.341,33.799,25.083,7.477,1.897
50.366,33.807,25.082,7.467,1.898
50.391,33.814,25.080,7.457,1.899
50.416,33.821,25.079,7.447,1.900
50.441,33.829,25.078,7.436,1.901
50.466,33.836,25.076,7.426,1.902
50.492,33.844,25.075,7.416,1.903
50.517,33.851,25.074,7.406,1.904
50.542,33.859,25.072,7.396,1.905
50.567,33.866,25.071,7.385,1.906
50.592,33.873,25.070,7.375,1.907
50.617,33.881,25.069,7.365,1.908
50.642,33.888,25.067,7.355,1.909
50.667,33.895,25.066,7.345,1.910
50.692,33.903,25.065,7.335,1.911
50.717,33.910,25.063,7.324,1.912
50.742,33.917,25.062,7.314,1.913
50.767,33.925,25.061,7.304,1.914
50.792,33.932,25.060,7.294,1.915
50.817,33.939,25.058,7.284,1.916
50.843,33.947,25.057,7.273,1.917
50.868,33.954,25.056,7.263,1.918
50.893,33.961,25.054,7.253,1.919
50.918,33.968,25.053,7.243,1.920
50.943,33.976,25.052,7.233,1.921
50.968,33.983,25.051,7.223,1.922
50.993,33.990,25.049,7.212,1.923
51.018,33.997,25.048,7.202,1.924
51.043,34.005,25.047,7.192,1.925
51.068,34.012,25.045,7.182,1.926
51.093,34.019,25.044,7.172,1.927
51.118,34.026,25.043,7.161,1.928
51.143,34.033,25.042,7.151,1.929
51.168,34.040,25.040,7.141,1.930
51.193,34.048,25.039,7.131,1.931
51.218,34.055,25.038,7.121,1.932
51.243,34.062,25.036,7.111,1.933
51.268,34.069,25.035,7.100,1.934
51.293,34.076,25.034,7.090,1.935
51.318,34.083,25.033,7.080,1.936
51.343,34.090,25.031,7.070,1.937
51.368,34.097,25.030,7.060,1.938
51.393,34.104,25.029,7.050,1.939
51.418,34.111,25.027,7.039,1.940
51.444,34.118,25.026,7.029,1.941
51.469,34.125,25.025,7.019,1.942
51.494,34.132,25.024,7.009,1.943
51.519,34.139,25.022,6.999,1.944
51.544,34.146,25.021,6.989,1.945
51.569,34.153,25.020,6.978,1.946
51.594,34.160,25.019,6.968,1.947
51.619,34.167,25.017,6.958,1.948
51.644,34.174,25.016,6.948,1.949
51.669,34.181,25.015,6.938,1.950
51.694,34.188,25.013,6.928,1.951
51.719,34.195,25.012,6.917,1.952
51.744,34.202,25.011,6.907,1.953
51.769,34.209,25.010,6.897,1.954
51.794,34.216,25.008,6.887,1.955
51.819,34.223,25.007,6.877,1.956
51.844,34.230,25.006,6.867,1.957
51.869,34.237,25.004,6.857,1.958
51.894,34.243,25.003,6.846,1.959
51.919,34.250,25.002,6.836,1.960
51.944,34.257,25.001,6.826,1.961
51.969,34.264,24.999,6.816,1.962
51.994,34.271,24.998,6.806,1.963
52.019,34.277,24.997,6.796,1.964
52.044,34.284,24.996,6.785,1.965
52.069,34.291,24.994,6.775,1.966
52.094,34.298,24.993,6.765,1.967
52.119,34.305,24.992,6.755,1.968
52.144,34.311,24.990,6.745,1.969
52.169,34.318,24.989,6.735,1.970
52.194,34.325,24.988,6.725,1.971
52.219,34.332,24.987,6.714,1.972
52.244,34.338,24.985,6.704,1.973
52.269,34.345,24.984,6.694,1.974
52.294,34.352,24.983,6.684,1.975
52.319,34.358,24.982,6.674,1.976
52.344,34.365,24.980,6.664,1.977
52.369,34.372,24.979,6.653,1.978
52.394,34.378,24.978,6.643,1.979
52.419,34.385,24.976,6.633,1.980
52.444,34.392,24.975,6.623,1.981
52.469,34.398,24.974,6.613,1.982
52.494,34.405,24.973,6.603,1.983
52.518,34.411,24.971,6.593,1.984
52.543,34.418,24.970,6.582,1.985
52.568,34.425,24.969,6.572,1.986
52.593,34.431,24.968,6.562,1.987
52.618,34.438,24.966,6.552,1.988
52.643,34.444,24.965,6.542,1.989
52.668,34.451,24.964,6.532,1.990
52.693,34.457,24.962,6.522,1.991
52.718,34.464,24.961,6.512,1.992
52.743,34.470,24.960,6.501,1.993
52.768,34.477,24.959,6.491,1.994
52.793,34.483,24.957,6.481,1.995
52.818,34.490,24.956,6.471,1.996
52.843,34.496,24.955,6.461,1.997
52.868,34.503,24.954,6.451,1.998
52.893,34.509,24.952,6.441,1.999
52.918,34.516,24.951,6.430,2.000
52.943,34.522,24.950,6.420,2.001
52.968,34.529,24.949,6.410,2.002
52.993,34.535,24.947,6.400,2.003
53.018,34.541,24.946,6.390,2.004
53.043,34.548,24.945,6.380,2.005
53.068,34.554,24.943,6.370,2.006
53.093,34.561,24.942,6.360,2.007
53.117,34.567,24.941,6.349,2.008
53.142,34.573,24.940,6.339,2.009
53.167,34.580,24.938,6.329,2.010
53.192,34.586,24.937,6.319,2.011
53.217,34.592,24.936,6.309,2.012
53.242,34.599,24.935,6.299,2.013
53.267,34.605,24.933,6.289,2.014
53.292,34.611,24.932,6.279,2.015
53.317,34.617,24.931,6.268,2.016
53.342,34.624,24.930,6.258,2.017
53.367,34.630,24.928,6.248,2.018
53.392,34.636,24.927,6.238,2.019
53.417,34.642,24.926,6.228,2.020
53.442,34.649,24.925,6.218,2.021
53.467,34.655,24.923,6.208,2.022
53.491,34.661,24.922,6.198,2.023
53.516,34.667,24.921,6.187,2.024
53.541,34.673,24.919,6.177,2.025
53.566,34.680,24.918,6.167,2.026
