x,y,vx,vy,t
281.440,149.753,36.890,-6.740,5.730
281.476,149.746,36.887,-6.749,5.731
281.513,149.740,36.885,-6.758,5.732
281.550,149.733,36.882,-6.768,5.733
281.587,149.726,36.879,-6.777,5.734
281.624,149.719,36.877,-6.786,5.735
281.661,149.713,36.874,-6.795,5.736
281.698,149.706,36.871,-6.805,5.737
281.735,149.699,36.868,-6.814,5.738
281.771,149.692,36.866,-6.823,5.739
281.808,149.685,36.863,-6.833,5.740
281.845,149.678,36.860,-6.842,5.741
281.882,149.672,36.857,-6.851,5.742
281.919,149.665,36.855,-6.861,5.743
281.956,149.658,36.852,-6.870,5.744
281.993,149.651,36.849,-6.879,5.745
282.029,149.644,36.847,-6.888,5.746
282.066,149.637,36.844,-6.898,5.747
282.103,149.630,36.841,-6.907,5.748
282.140,149.623,36.838,-6.916,5.749
282.177,149.617,36.836,-6.926,5.750
282.214,149.610,36.833,-6.935,5.751
282.250,149.603,36.830,-6.944,5.752
282.287,149.596,36.828,-6.954,5.753
282.324,149.589,36.825,-6.963,5.754
282.361,149.582,36.822,-6.972,5.755
282.398,149.575,36.819,-6.981,5.756
282.435,149.568,36.817,-6.991,5.757
282.471,149.561,36.814,-7.000,5.758
282.508,149.554,36.811,-7.009,5.759
282.545,149.547,36.809,-7.019,5.760
282.582,149.540,36.806,-7.028,5.761
282.619,149.533,36.803,-7.037,5.762
282.655,149.526,36.801,-7.046,5.763
282.692,149.519,36.798,-7.056,5.764
282.729,149.512,36.795,-7.065,5.765
282.766,149.505,36.792,-7.074,5.766
282.803,149.497,36.790,-7.084,5.767
282.839,149.490,36.787,-7.093,5.768
282.876,149.483,36.784,-7.102,5.769
282.913,149.476,36.781,-7.111,5.770
282.950,149.469,36.779,-7.121,5.771
282.987,149.462,36.776,-7.130,5.772
283.023,149.455,36.773,-7.139,5.773
283.060,149.448,36.771,-7.149,5.774
283.097,149.440,36.768,-7.158,5.775
283.134,149.433,36.765,-7.167,5.776
283.170,149.426,36.762,-7.176,5.777
283.207,149.419,36.760,-7.186,5.778
283.244,149.412,36.757,-7.195,5.779
283.281,149.405,36.754,-7.204,5.780
283.317,149.397,36.751,-7.214,5.781
283.354,149.390,36.749,-7.223,5.782
283.391,149.383,36.746,-7.232,5.783
283.428,149.376,36.743,-7.241,5.784
283.464,149.368,36.741,-7.251,5.785
283.501,149.361,36.738,-7.260,5.786
283.538,149.354,36.735,-7.269,5.787
283.575,149.347,36.732,-7.278,5.788
283.611,149.339,36.730,-7.288,5.789
283.648,149.332,36.727,-7.297,5.790
283.685,149.325,36.724,-7.306,5.791
283.721,149.317,36.722,-7.315,5.792
283.758,149.310,36.719,-7.325,5.793
283.795,149.303,36.716,-7.334,5.794
283.832,149.295,36.713,-7.343,5.795
283.868,149.288,36.711,-7.353,5.796
283.905,149.281,36.708,-7.362,5.797
283.942,149.273,36.705,-7.371,5.798
283.978,149.266,36.703,-7.380,5.799
284.015,149.259,36.700,-7.390,5.800
284.052,149.251,36.697,-7.399,5.801
284.089,149.244,36.694,-7.408,5.802
284.125,149.236,36.692,-7.417,5.803
284.162,149.229,36.689,-7.427,5.804
284.199,149.222,36.686,-7.436,5.805
284.235,149.214,36.684,-7.445,5.806
284.272,149.207,36.681,-7.454,5.807
284.309,149.199,36.678,-7.464,5.808
284.345,149.192,36.675,-7.473,5.809
284.382,149.184,36.673,-7.482,5.810
284.419,149.177,36.670,-7.491,5.811
284.455,149.169,36.667,-7.501,5.812
284.492,149.162,36.665,-7.510,5.813
284.529,149.154,36.662,-7.519,5.814
284.565,149.147,36.659,-7.528,5.815
284.602,149.139,36.656,-7.538,5.816
284.639,149.132,36.654,-7.547,5.817
284.675,149.124,36.651,-7.556,5.818
284.712,149.117,36.648,-7.565,5.819
284.749,149.109,36.646,-7.575,5.820
284.785,149.101,36.643,-7.584,5.821
284.822,149.094,36.640,-7.593,5.822
284.859,149.086,36.637,-7.602,5.823
284.895,149.079,36.635,-7.612,5.824
284.932,149.071,36.632,-7.621,5.825
284.968,149.063,36.629,-7.630,5.826
285.005,149.056,36.627,-7.639,5.827
285.042,149.048,36.624,-7.649,5.828
285.078,149.040,36.621,-7.658,5.829
285.115,149.033,36.619,-7.667,5.830
285.152,149.025,36.616,-7.676,5.831
285.188,149.017,36.613,-7.686,5.832
285.225,149.010,36.611,-7.695,5.833
285.261,149.002,36.608,-7.704,5.834
285.298,148.994,36.605,-7.713,5.835
285.335,148.987,36.602,-7.723,5.836
285.371,148.979,36.600,-7.732,5.837
285.408,148.971,36.597,-7.741,5.838
285.444,148.963,36.594,-7.750,5.839
285.481,148.956,36.592,-7.760,5.840
285.518,148.948,36.589,-7.769,5.841
285.554,148.940,36.586,-7.778,5.842
285.591,148.932,36.584,-7.787,5.843
285.627,148.925,36.581,-7.796,5.844
285.664,148.917,36.578,-7.806,5.845
285.700,148.909,36.575,-7.815,5.846
285.737,148.901,36.573,-7.824,5.847
285.774,148.893,36.570,-7.833,5.848
285.810,148.885,36.567,-7.843,5.849
285.847,148.878,36.565,-7.852,5.850
285.883,148.870,36.562,-7.861,5.851
285.920,148.862,36.559,-7.870,5.852
285.956,148.854,36.557,-7.880,5.853
285.993,148.846,36.554,-7.889,5.854
286.030,148.838,36.551,-7.898,5.855
286.066,148.830,36.549,-7.907,5.856
286.103,148.822,36.546,-7.916,5.857
286.139,148.814,36.543,-7.926,5.858
286.176,148.807,36.540,-7.935,5.859
286.212,148.799,36.538,-7.944,5.860
286.249,148.791,36.535,-7.953,5.861
286.285,148.783,36.532,-7.963,5.862
286.322,148.775,36.530,-7.972,5.863
286.358,148.767,36.527,-7.981,5.864
286.395,148.759,36.524,-7.990,5.865
286.431,148.751,36.522,-7.999,5.866
286.468,148.743,36.519,-8.009,5.867
286.505,148.735,36.516,-8.018,5.868
286.541,148.727,36.514,-8.027,5.869
286.578,148.719,36.511,-8.036,5.870
286.614,148.711,36.508,-8.045,5.871
286.651,148.703,36.506,-8.055,5.872
286.687,148.695,36.503,-8.064,5.873
286.724,148.686,36.500,-8.073,5.874
286.760,148.678,36.497,-8.082,5.875
286.797,148.670,36.495,-8.092,5.876
286.833,148.662,36.492,-8.101,5.877
286.870,148.654,36.489,-8.110,5.878
286.906,148.646,36.487,-8.119,5.879
286.943,148.638,36.484,-8.128,5.880
286.979,148.630,36.481,-8.138,5.881
287.015,148.622,36.479,-8.147,5.882
287.052,148.613,36.476,-8.156,5.883
287.088,148.605,36.473,-8.165,5.884
287.125,148.597,36.471,-8.174,5.885
287.161,148.589,36.468,-8.184,5.886
287.198,148.581,36.465,-8.193,5.887
287.234,148.573,36.463,-8.202,5.888
287.271,148.564,36.460,-8.211,5.889
287.307,148.556,36.457,-8.220,5.890
287.344,148.548,36.455,-8.230,5.891
287.380,148.540,36.452,-8.239,5.892
287.417,148.531,36.449,-8.248,5.893
287.453,148.523,36.447,-8.257,5.894
287.489,148.515,36.444,-8.266,5.895
287.526,148.507,36.441,-8.276,5.896
287.562,148.498,36.439,-8.285,5.897
287.599,148.490,36.436,-8.294,5.898
287.635,148.482,36.433,-8.303,5.899
287.672,148.473,36.430,-8.312,5.900
287.708,148.465,36.428,-8.322,5.901
287.745,148.457,36.425,-8.331,5.902
287.781,148.448,36.422,-8.340,5.903
287.817,148.440,36.420,-8.349,5.904
287.854,148.432,36.417,-8.358,5.905
287.890,148.423,36.414,-8.368,5.906
287.927,148.415,36.412,-8.377,5.907
287.963,148.407,36.409,-8.386,5.908
287.999,148.398,36.406,-8.395,5.909
288.036,148.390,36.404,-8.404,5.910
288.072,148.381,36.401,-8.414,5.911
288.109,148.373,36.398,-8.423,5.912
288.145,148.365,36.396,-8.432,5.913
288.181,148.356,36.393,-8.441,5.914
288.218,148.348,36.390,-8.450,5.915
288.254,148.339,36.388,-8.459,5.916
288.291,148.331,36.385,-8.469,5.917
288.327,148.322,36.382,-8.478,5.918
288.363,148.314,36.380,-8.487,5.919
288.400,148.305,36.377,-8.496,5.920
288.436,148.297,36.374,-8.505,5.921
288.472,148.288,36.372,-8.515,5.922
288.509,148.280,36.369,-8.524,5.923
288.545,148.271,36.366,-8.533,5.924
288.582,148.263,36.364,-8.542,5.925
288.618,148.254,36.361,-8.551,5.926
288.654,148.246,36.358,-8.560,5.927
288.691,148.237,36.356,-8.570,5.928
288.727,148.229,36.353,-8.579,5.929
288.763,148.220,36.350,-8.588,5.930
288.800,148.211,36.348,-8.597,5.931
288.836,148.203,36.345,-8.606,5.932
288.872,148.194,36.342,-8.616,5.933
288.909,148.186,36.340,-8.625,5.934
288.945,148.177,36.337,-8.634,5.935
288.981,148.168,36.334,-8.643,5.936
289.018,148.160,36.332,-8.652,5.937
289.054,148.151,36.329,-8.661,5.938
289.090,148.142,36.326,-8.671,5.939
289.127,148.134,36.324,-8.680,5.940
289.163,148.125,36.321,-8.689,5.941
289.199,148.116,36.318,-8.698,5.942
289.236,148.108,36.316,-8.707,5.943
289.272,148.099,36.313,-8.716,5.944
289.308,148.090,36.310,-8.726,5.945
289.345,148.081,36.308,-8.735,5.946
289.381,148.073,36.305,-8.744,5.947
289.417,148.064,36.302,-8.753,5.948
289.454,148.055,36.300,-8.762,5.949
289.490,148.046,36.297,-8.771,5.950
289.526,148.038,36.294,-8.781,5.951
289.562,148.029,36.292,-8.790,5.952
289.599,148.020,36.289,-8.799,5.953
289.635,148.011,36.286,-8.808,5.954
289.671,148.002,36.284,-8.817,5.955
289.708,147.994,36.281,-8.826,5.956
289.744,147.985,36.278,-8.835,5.957
289.780,147.976,36.276,-8.845,5.958
289.816,147.967,36.273,-8.854,5.959
289.853,147.958,36.270,-8.863,5.960
289.889,147.949,36.268,-8.872,5.961
289.925,147.940,36.265,-8.881,5.962
289.961,147.932,36.262,-8.890,5.963
289.998,147.923,36.260,-8.900,5.964
290.034,147.914,36.257,-8.909,5.965
290.070,147.905,36.254,-8.918,5.966
290.106,147.896,36.252,-8.927,5.967
290.143,147.887,36.249,-8.936,5.968
290.179,147.878,36.246,-8.945,5.969
290.215,147.869,36.244,-8.954,5.970
290.251,147.860,36.241,-8.964,5.971
290.288,147.851,36.238,-8.973,5.972
290.324,147.842,36.236,-8.982,5.973
290.360,147.833,36.233,-8.991,5.974
290.396,147.824,36.230,-9.000,5.975
290.433,147.815,36.228,-9.009,5.976
290.469,147.806,36.225,-9.018,5.977
290.505,147.797,36.222,-9.028,5.978
290.541,147.788,36.220,-9.037,5.979
290.578,147.779,36.217,-9.046,5.980
290.614,147.770,36.214,-9.055,5.981
290.650,147.761,36.212,-9.064,5.982
290.686,147.752,36.209,-9.073,5.983
290.722,147.743,36.206,-9.082,5.984
290.759,147.734,36.204,-9.092,5.985
290.795,147.725,36.201,-9.101,5.986
290.831,147.716,36.198,-9.110,5.987
290.867,147.706,36.196,-9.119,5.988
290.903,147.697,36.193,-9.128,5.989
290.940,147.688,36.191,-9.137,5.990
290.976,147.679,36.188,-9.146,5.991
291.012,147.670,36.185,-9.156,5.992
291.048,147.661,36.183,-9.165,5.993
291.084,147.652,36.180,-9.174,5.994
291.121,147.642,36.177,-9.183,5.995
291.157,147.633,36.175,-9.192,5.996
291.193,147.624,36.172,-9.201,5.997
291.229,147.615,36.169,-9.210,5.998
291.265,147.606,36.167,-9.220,5.999
291.301,147.596,36.164,-9.229,6.000
291.338,147.587,36.161,-9.238,6.001
291.374,147.578,36.159,-9.247,6.002
291.410,147.569,36.156,-9.256,6.003
291.446,147.559,36.153,-9.265,6.004
291.482,147.550,36.151,-9.274,6.005
291.518,147.541,36.148,-9.283,6.006
291.554,147.532,36.145,-9.293,6.007
291.591,147.522,36.143,-9.302,6.008
291.627,147.513,36.140,-9.311,6.009
291.663,147.504,36.137,-9.320,6.010
291.699,147.494,36.135,-9.329,6.011
291.735,147.485,36.132,-9.338,6.012
291.771,147.476,36.129,-9.347,6.013
291.807,147.466,36.127,-9.356,6.014
291.844,147.457,36.124,-9.365,6.015
291.880,147.448,36.121,-9.375,6.016
291.916,147.438,36.119,-9.384,6.017
291.952,147.429,36.116,-9.393,6.018
291.988,147.419,36.113,-9.402,6.019
292.024,147.410,36.111,-9.411,6.020
292.060,147.401,36.108,-9.420,6.021
292.096,147.391,36.105,-9.429,6.022
292.132,147.382,36.103,-9.438,6.023
292.169,147.372,36.100,-9.448,6.024
292.205,147.363,36.098,-9.457,6.025
292.241,147.353,36.095,-9.466,6.026
292.277,147.344,36.092,-9.475,6.027
292.313,147.334,36.090,-9.484,6.028
292.349,147.325,36.087,-9.493,6.029
292.385,147.315,36.084,-9.502,6.030
292.421,147.306,36.082,-9.511,6.031
292.457,147.296,36.079,-9.520,6.032
292.493,147.287,36.076,-9.529,6.033
292.529,147.277,36.074,-9.539,6.034
292.565,147.268,36.071,-9.548,6.035
292.602,147.258,36.068,-9.557,6.036
292.638,147.249,36.066,-9.566,6.037
292.674,147.239,36.063,-9.575,6.038
292.710,147.229,36.060,-9.584,6.039
292.746,147.220,36.058,-9.593,6.040
292.782,147.210,36.055,-9.602,6.041
292.818,147.201,36.052,-9.611,6.042
292.854,147.191,36.050,-9.621,6.043
292.890,147.181,36.047,-9.630,6.044
292.926,147.172,36.044,-9.639,6.045
292.962,147.162,36.042,-9.648,6.046
292.998,147.153,36.039,-9.657,6.047
293.034,147.143,36.037,-9.666,6.048
293.070,147.133,36.034,-9.675,6.049
293.106,147.124,36.031,-9.684,6.050
293.142,147.114,36.029,-9.693,6.051
293.178,147.104,36.026,-9.702,6.052
293.214,147.094,36.023,-9.712,6.053
293.250,147.085,36.021,-9.721,6.054
293.286,147.075,36.018,-9.730,6.055
293.322,147.065,36.015,-9.739,6.056
293.358,147.056,36.013,-9.748,6.057
293.394,147.046,36.010,-9.757,6.058
293.430,147.036,36.007,-9.766,6.059
293.466,147.026,36.005,-9.775,6.060
293.502,147.016,36.002,-9.784,6.061
293.538,147.007,36.000,-9.793,6.062
293.574,146.997,35.997,-9.802,6.063
293.610,146.987,35.994,-9.811,6.064
293.646,146.977,35.992,-9.821,6.065
293.682,146.967,35.989,-9.830,6.066
293.718,146.958,35.986,-9.839,6.067
293.754,146.948,35.984,-9.848,6.068
293.790,146.938,35.981,-9.857,6.069
293.826,146.928,35.978,-9.866,6.070
293.862,146.918,35.976,-9.875,6.071
293.898,146.908,35.973,-9.884,6.072
293.934,146.898,35.970,-9.893,6.073
293.970,146.888,35.968,-9.902,6.074
294.006,146.879,35.965,-9.911,6.075
294.042,146.869,35.963,-9.920,6.076
294.078,146.859,35.960,-9.930,6.077
294.114,146.849,35.957,-9.939,6.078
294.150,146.839,35.955,-9.948,6.079
294.186,146.829,35.952,-9.957,6.080
294.222,146.819,35.949,-9.966,6.081
294.258,146.809,35.947,-9.975,6.082
294.294,146.799,35.944,-9.984,6.083
294.330,146.789,35.941,-9.993,6.084
294.366,146.779,35.939,-10.002,6.085
294.402,146.769,35.936,-10.011,6.086
294.438,146.759,35.933,-10.020,6.087
294.474,146.749,35.931,-10.029,6.088
294.509,146.739,35.928,-10.038,6.089
294.545,146.729,35.925,-10.047,6.090
294.581,146.719,35.923,-10.057,6.091
294.617,146.709,35.920,-10.066,6.092
294.653,146.699,35.918,-10.075,6.093
294.689,146.689,35.915,-10.084,6.094
294.725,146.679,35.912,-10.093,6.095
294.761,146.668,35.910,-10.102,6.096
294.797,146.658,35.907,-10.111,6.097
294.833,146.648,35.904,-10.120,6.098
294.869,146.638,35.902,-10.129,6.099
294.904,146.628,35.899,-10.138,6.100
294.940,146.618,35.897,-10.147,6.101
294.976,146.608,35.894,-10.156,6.102
295.012,146.597,35.891,-10.165,6.103
295.048,146.587,35.889,-10.174,6.104
295.084,146.577,35.886,-10.183,6.105
295.120,146.567,35.883,-10.193,6.106
295.156,146.557,35.881,-10.202,6.107
295.192,146.547,35.878,-10.211,6.108
295.227,146.536,35.875,-10.220,6.109
295.263,146.526,35.873,-10.229,6.110
295.299,146.516,35.870,-10.238,6.111
295.335,146.506,35.868,-10.247,6.112
295.371,146.495,35.865,-10.256,6.113
295.407,146.485,35.862,-10.265,6.114
295.443,146.475,35.860,-10.274,6.115
295.479,146.465,35.857,-10.283,6.116
295.514,146.454,35.855,-10.292,6.117
295.550,146.444,35.852,-10.301,6.118
295.586,146.434,35.849,-10.310,6.119
295.622,146.423,35.847,-10.319,6.120
295.658,146.413,35.844,-10.328,6.121
295.694,146.403,35.841,-10.337,6.122
295.729,146.392,35.839,-10.346,6.123
295.765,146.382,35.836,-10.355,6.124
295.801,146.372,35.834,-10.365,6.125
295.837,146.361,35.831,-10.374,6.126
295.873,146.351,35.828,-10.383,6.127
295.909,146.341,35.826,-10.392,6.128
295.944,146.330,35.823,-10.401,6.129
295.980,146.320,35.820,-10.410,6.130
296.016,146.309,35.818,-10.419,6.131
296.052,146.299,35.815,-10.428,6.132
296.088,146.288,35.812,-10.437,6.133
296.124,146.278,35.810,-10.446,6.134
296.159,146.268,35.807,-10.455,6.135
296.195,146.257,35.805,-10.464,6.136
296.231,146.247,35.802,-10.473,6.137
296.267,146.236,35.799,-10.482,6.138
296.303,146.226,35.797,-10.491,6.139
296.338,146.215,35.794,-10.500,6.140
296.374,146.205,35.791,-10.509,6.141
296.410,146.194,35.789,-10.518,6.142
296.446,146.184,35.786,-10.527,6.143
296.482,146.173,35.784,-10.536,6.144
296.517,146.163,35.781,-10.545,6.145
296.553,146.152,35.778,-10.554,6.146
296.589,146.141,35.776,-10.563,6.147
296.625,146.131,35.773,-10.572,6.148
296.660,146.120,35.770,-10.581,6.149
296.696,146.110,35.768,-10.590,6.150
296.732,146.099,35.765,-10.599,6.151
296.768,146.089,35.762,-10.608,6.152
296.803,146.078,35.760,-10.618,6.153
296.839,146.067,35.757,-10.627,6.154
296.875,146.057,35.755,-10.636,6.155
296.911,146.046,35.752,-10.645,6.156
296.946,146.035,35.749,-10.654,6.157
296.982,146.025,35.747,-10.663,6.158
297.018,146.014,35.744,-10.672,6.159
297.054,146.003,35.742,-10.681,6.160
297.089,145.993,35.739,-10.690,6.161
297.125,145.982,35.736,-10.699,6.162
297.161,145.971,35.734,-10.708,6.163
297.197,145.961,35.731,-10.717,6.164
297.232,145.950,35.728,-10.726,6.165
297.268,145.939,35.726,-10.735,6.166
297.304,145.928,35.723,-10.744,6.167
297.340,145.918,35.720,-10.753,6.168
297.375,145.907,35.718,-10.762,6.169
297.411,145.896,35.715,-10.771,6.170
297.447,145.885,35.713,-10.780,6.171
297.482,145.875,35.710,-10.789,6.172
297.518,145.864,35.707,-10.798,6.173
297.554,145.853,35.705,-10.807,6.174
297.590,145.842,35.702,-10.816,6.175
297.625,145.831,35.699,-10.825,6.176
297.661,145.821,35.697,-10.834,6.177
297.697,145.810,35.694,-10.843,6.178
297.732,145.799,35.692,-10.852,6.179
297.768,145.788,35.689,-10.861,6.180
297.804,145.777,35.686,-10.870,6.181
297.839,145.766,35.684,-10.879,6.182
297.875,145.755,35.681,-10.888,6.183
297.911,145.744,35.679,-10.897,6.184
297.946,145.734,35.676,-10.906,6.185
297.982,145.723,35.673,-10.915,6.186
298.018,145.712,35.671,-10.924,6.187
298.053,145.701,35.668,-10.933,6.188
298.089,145.690,35.665,-10.942,6.189
298.125,145.679,35.663,-10.951,6.190
298.160,145.668,35.660,-10.960,6.191
298.196,145.657,35.658,-10.969,6.192
298.232,145.646,35.655,-10.978,6.193
298.267,145.635,35.652,-10.987,6.194
298.303,145.624,35.650,-10.996,6.195
298.339,145.613,35.647,-11.005,6.196
298.374,145.602,35.644,-11.014,6.197
298.410,145.591,35.642,-11.023,6.198
298.446,145.580,35.639,-11.032,6.199
298.481,145.569,35.637,-11.041,6.200
298.517,145.558,35.634,-11.050,6.201
298.553,145.547,35.631,-11.059,6.202
298.588,145.536,35.629,-11.068,6.203
298.624,145.525,35.626,-11.077,6.204
298.659,145.514,35.624,-11.086,6.205
298.695,145.503,35.621,-11.095,6.206
298.731,145.491,35.618,-11.104,6.207
298.766,145.480,35.616,-11.113,6.208
298.802,145.469,35.613,-11.122,6.209
298.838,145.458,35.610,-11.131,6.210
298.873,145.447,35.608,-11.140,6.211
298.909,145.436,35.605,-11.149,6.212
298.944,145.425,35.603,-11.158,6.213
298.980,145.413,35.600,-11.167,6.214
299.016,145.402,35.597,-11.176,6.215
299.051,145.391,35.595,-11.185,6.216
299.087,145.380,35.592,-11.194,6.217
299.122,145.369,35.589,-11.203,6.218
299.158,145.358,35.587,-11.212,6.219
299.193,145.346,35.584,-11.221,6.220
299.229,145.335,35.582,-11.230,6.221
299.265,145.324,35.579,-11.239,6.222
299.300,145.313,35.576,-11.248,6.223
299.336,145.301,35.574,-11.257,6.224
299.371,145.290,35.571,-11.266,6.225
299.407,145.279,35.568,-11.275,6.226
299.443,145.268,35.566,-11.284,6.227
299.478,145.256,35.563,-11.293,6.228
299.514,145.245,35.561,-11.302,6.229
299.549,145.234,35.558,-11.311,6.230
299.585,145.222,35.555,-11.320,6.231
299.620,145.211,35.553,-11.329,6.232
299.656,145.200,35.550,-11.337,6.233
299.691,145.188,35.547,-11.346,6.234
299.727,145.177,35.545,-11.355,6.235
299.762,145.166,35.542,-11.364,6.236
299.798,145.154,35.540,-11.373,6.237
299.834,145.143,35.537,-11.382,6.238
299.869,145.132,35.534,-11.391,6.239
299.905,145.120,35.532,-11.400,6.240
299.940,145.109,35.529,-11.409,6.241
299.976,145.097,35.527,-11.418,6.242
300.011,145.086,35.524,-11.427,6.243
300.047,145.074,35.521,-11.436,6.244
300.082,145.063,35.519,-11.445,6.245
300.118,145.052,35.516,-11.454,6.246
300.153,145.040,35.514,-11.463,6.247
300.189,145.029,35.511,-11.472,6.248
300.224,145.017,35.508,-11.481,6.249
300.260,145.006,35.506,-11.490,6.250
300.295,144.994,35.503,-11.499,6.251
300.331,144.983,35.500,-11.508,6.252
300.366,144.971,35.498,-11.517,6.253
300.402,144.960,35.495,-11.526,6.254
300.437,144.948,35.493,-11.535,6.255
300.473,144.937,35.490,-11.544,6.256
300.508,144.925,35.487,-11.553,6.257
300.544,144.913,35.485,-11.562,6.258
300.579,144.902,35.482,-11.571,6.259
300.615,144.890,35.480,-11.580,6.260
300.650,144.879,35.477,-11.588,6.261
300.686,144.867,35.474,-11.597,6.262
300.721,144.856,35.472,-11.606,6.263
300.757,144.844,35.469,-11.615,6.264
300.792,144.832,35.467,-11.624,6.265
300.828,144.821,35.464,-11.633,6.266
300.863,144.809,35.461,-11.642,6.267
300.899,144.797,35.459,-11.651,6.268
300.934,144.786,35.456,-11.660,6.269
300.969,144.774,35.454,-11.669,6.270
301.005,144.762,35.451,-11.678,6.271
301.040,144.751,35.448,-11.687,6.272
301.076,144.739,35.446,-11.696,6.273
301.111,144.727,35.443,-11.705,6.274
301.147,144.716,35.440,-11.714,6.275
301.182,144.704,35.438,-11.723,6.276
301.218,144.692,35.435,-11.732,6.277
301.253,144.680,35.433,-11.741,6.278
301.288,144.669,35.430,-11.750,6.279
301.324,144.657,35.428,-11.759,6.280
301.359,144.645,35.425,-11.767,6.281
301.395,144.633,35.422,-11.776,6.282
301.430,144.622,35.420,-11.785,6.283
301.466,144.610,35.417,-11.794,6.284
301.501,144.598,35.414,-11.803,6.285
301.536,144.586,35.412,-11.812,6.286
301.572,144.574,35.409,-11.821,6.287
301.607,144.563,35.407,-11.830,6.288
301.643,144.551,35.404,-11.839,6.289
301.678,144.539,35.401,-11.848,6.290
301.713,144.527,35.399,-11.857,6.291
301.749,144.515,35.396,-11.866,6.292
301.784,144.503,35.394,-11.875,6.293
301.820,144.491,35.391,-11.884,6.294
301.855,144.480,35.388,-11.893,6.295
301.890,144.468,35.386,-11.901,6.296
301.926,144.456,35.383,-11.910,6.297
301.961,144.444,35.381,-11.919,6.298
301.996,144.432,35.378,-11.928,6.299
302.032,144.420,35.375,-11.937,6.300
302.067,144.408,35.373,-11.946,6.301
302.103,144.396,35.370,-11.955,6.302
302.138,144.384,35.368,-11.964,6.303
302.173,144.372,35.365,-11.973,6.304
302.209,144.360,35.362,-11.982,6.305
302.244,144.348,35.360,-11.991,6.306
302.279,144.336,35.357,-12.000,6.307
302.315,144.324,35.355,-12.009,6.308
302.350,144.312,35.352,-12.018,6.309
302.385,144.300,35.349,-12.026,6.310
302.421,144.288,35.347,-12.035,6.311
302.456,144.276,35.344,-12.044,6.312
302.492,144.264,35.341,-12.053,6.313
302.527,144.252,35.339,-12.062,6.314
302.562,144.240,35.336,-12.071,6.315
302.598,144.228,35.334,-12.080,6.316
302.633,144.216,35.331,-12.089,6.317
302.668,144.204,35.329,-12.098,6.318
302.704,144.192,35.326,-12.107,6.319
302.739,144.179,35.323,-12.116,6.320
302.774,144.167,35.321,-12.125,6.321
302.809,144.155,35.318,-12.133,6.322
302.845,144.143,35.316,-12.142,6.323
302.880,144.131,35.313,-12.151,6.324
302.915,144.119,35.310,-12.160,6.325
302.951,144.107,35.308,-12.169,6.326
302.986,144.094,35.305,-12.178,6.327
303.021,144.082,35.303,-12.187,6.328
303.057,144.070,35.300,-12.196,6.329
303.092,144.058,35.297,-12.205,6.330
303.127,144.046,35.295,-12.214,6.331
303.163,144.033,35.292,-12.223,6.332
303.198,144.021,35.290,-12.231,6.333
303.233,144.009,35.287,-12.240,6.334
303.268,143.997,35.284,-12.249,6.335
303.304,143.984,35.282,-12.258,6.336
303.339,143.972,35.279,-12.267,6.337
303.374,143.960,35.277,-12.276,6.338
303.410,143.948,35.274,-12.285,6.339
303.445,143.935,35.271,-12.294,6.340
303.480,143.923,35.269,-12.303,6.341
303.515,143.911,35.266,-12.312,6.342
303.551,143.898,35.263,-12.321,6.343
303.586,143.886,35.261,-12.329,6.344
303.621,143.874,35.258,-12.338,6.345
303.656,143.861,35.256,-12.347,6.346
303.692,143.849,35.253,-12.356,6.347
303.727,143.837,35.250,-12.365,6.348
303.762,143.824,35.248,-12.374,6.349
303.797,143.812,35.245,-12.383,6.350
303.833,143.800,35.243,-12.392,6.351
303.868,143.787,35.240,-12.401,6.352
303.903,143.775,35.237,-12.409,6.353
303.938,143.762,35.235,-12.418,6.354
303.974,143.750,35.232,-12.427,6.355
304.009,143.738,35.230,-12.436,6.356
304.044,143.725,35.227,-12.445,6.357
304.079,143.713,35.224,-12.454,6.358
304.114,143.700,35.222,-12.463,6.359
304.150,143.688,35.219,-12.472,6.360
304.185,143.675,35.217,-12.481,6.361
304.220,143.663,35.214,-12.489,6.362
304.255,143.650,35.211,-12.498,6.363
304.291,143.638,35.209,-12.507,6.364
304.326,143.625,35.206,-12.516,6.365
304.361,143.613,35.204,-12.525,6.366
304.396,143.600,35.201,-12.534,6.367
304.431,143.588,35.198,-12.543,6.368
304.467,143.575,35.196,-12.552,6.369
304.502,143.563,35.193,-12.561,6.370
304.537,143.550,35.191,-12.569,6.371
304.572,143.537,35.188,-12.578,6.372
304.607,143.525,35.185,-12.587,6.373
304.643,143.512,35.183,-12.596,6.374
304.678,143.500,35.180,-12.605,6.375
304.713,143.487,35.178,-12.614,6.376
304.748,143.474,35.175,-12.623,6.377
304.783,143.462,35.173,-12.632,6.378
304.818,143.449,35.170,-12.640,6.379
304.854,143.436,35.167,-12.649,6.380
304.889,143.424,35.165,-12.658,6.381
304.924,143.411,35.162,-12.667,6.382
304.959,143.398,35.160,-12.676,6.383
304.994,143.386,35.157,-12.685,6.384
305.029,143.373,35.154,-12.694,6.385
305.065,143.360,35.152,-12.703,6.386
305.100,143.348,35.149,-12.711,6.387
305.135,143.335,35.147,-12.720,6.388
305.170,143.322,35.144,-12.729,6.389
305.205,143.310,35.141,-12.738,6.390
305.240,143.297,35.139,-12.747,6.391
305.275,143.284,35.136,-12.756,6.392
305.311,143.271,35.134,-12.765,6.393
305.346,143.259,35.131,-12.774,6.394
305.381,143.246,35.129,-12.782,6.395
