x,y,vx,vy,t
795.262,538.307,43.974,-7.969,8.858
795.306,538.299,43.97,-7.978,8.859
795.35,538.291,43.966,-7.987,8.86
795.394,538.283,43.963,-7.996,8.861
795.438,538.275,43.959,-8.005,8.862
795.482,538.267,43.955,-8.015,8.863
795.526,538.259,43.951,-8.024,8.864
795.569,538.251,43.947,-8.033,8.865
795.613,538.243,43.943,-8.042,8.866
795.657,538.235,43.939,-8.051,8.867
795.701,538.227,43.936,-8.06,8.868
795.745,538.219,43.932,-8.069,8.869
795.789,538.211,43.928,-8.078,8.87
795.833,538.203,43.924,-8.087,8.871
795.877,538.195,43.92,-8.096,8.872
795.921,538.187,43.916,-8.106,8.873
795.965,538.179,43.913,-8.115,8.874
796.009,538.171,43.909,-8.124,8.875
796.053,538.162,43.905,-8.133,8.876
796.097,538.154,43.901,-8.142,8.877
796.14,538.146,43.897,-8.151,8.878
796.184,538.138,43.893,-8.16,8.879
796.228,538.13,43.889,-8.169,8.88
796.272,538.122,43.886,-8.178,8.881
796.316,538.114,43.882,-8.187,8.882
796.36,538.105,43.878,-8.196,8.883
796.404,538.097,43.874,-8.206,8.884
796.448,538.089,43.87,-8.215,8.885
796.492,538.081,43.866,-8.224,8.886
796.535,538.073,43.863,-8.233,8.887
796.579,538.064,43.859,-8.242,8.888
796.623,538.056,43.855,-8.251,8.889
796.667,538.048,43.851,-8.26,8.89
796.711,538.04,43.847,-8.269,8.891
796.755,538.031,43.843,-8.278,8.892
796.799,538.023,43.839,-8.287,8.893
796.842,538.015,43.836,-8.296,8.894
796.886,538.006,43.832,-8.305,8.895
796.93,537.998,43.828,-8.315,8.896
796.974,537.99,43.824,-8.324,8.897
797.018,537.981,43.82,-8.333,8.898
797.062,537.973,43.817,-8.342,8.899
797.105,537.965,43.813,-8.351,8.9
797.149,537.956,43.809,-8.36,8.901
797.193,537.948,43.805,-8.369,8.902
797.237,537.94,43.801,-8.378,8.903
797.281,537.931,43.797,-8.387,8.904
797.324,537.923,43.794,-8.396,8.905
797.368,537.915,43.79,-8.405,8.906
797.412,537.906,43.786,-8.414,8.907
797.456,537.898,43.782,-8.423,8.908
797.5,537.889,43.778,-8.432,8.909
797.543,537.881,43.774,-8.442,8.91
797.587,537.872,43.771,-8.451,8.911
797.631,537.864,43.767,-8.46,8.912
797.675,537.856,43.763,-8.469,8.913
797.718,537.847,43.759,-8.478,8.914
797.762,537.839,43.755,-8.487,8.915
797.806,537.83,43.751,-8.496,8.916
797.85,537.822,43.748,-8.505,8.917
797.893,537.813,43.744,-8.514,8.918
797.937,537.805,43.74,-8.523,8.919
797.981,537.796,43.736,-8.532,8.92
798.025,537.787,43.732,-8.541,8.921
798.068,537.779,43.728,-8.55,8.922
798.112,537.77,43.724,-8.559,8.923
798.156,537.762,43.721,-8.568,8.924
798.2,537.753,43.717,-8.577,8.925
798.243,537.745,43.713,-8.587,8.926
798.287,537.736,43.709,-8.596,8.927
798.331,537.728,43.705,-8.605,8.928
798.374,537.719,43.701,-8.614,8.929
798.418,537.71,43.697,-8.623,8.93
798.462,537.702,43.694,-8.632,8.931
798.505,537.693,43.69,-8.641,8.932
798.549,537.684,43.686,-8.65,8.933
798.593,537.676,43.682,-8.659,8.934
798.637,537.667,43.678,-8.668,8.935
798.68,537.658,43.674,-8.677,8.936
798.724,537.65,43.67,-8.686,8.937
798.768,537.641,43.667,-8.695,8.938
798.811,537.632,43.663,-8.704,8.939
798.855,537.624,43.659,-8.713,8.94
798.899,537.615,43.655,-8.722,8.941
798.942,537.606,43.651,-8.731,8.942
798.986,537.597,43.648,-8.74,8.943
799.029,537.589,43.644,-8.749,8.944
799.073,537.58,43.64,-8.758,8.945
799.117,537.571,43.636,-8.767,8.946
799.16,537.562,43.632,-8.776,8.947
799.204,537.554,43.628,-8.785,8.948
799.248,537.545,43.625,-8.795,8.949
799.291,537.536,43.621,-8.804,8.95
799.335,537.527,43.617,-8.813,8.951
799.379,537.519,43.613,-8.822,8.952
799.422,537.51,43.609,-8.831,8.953
799.466,537.501,43.605,-8.84,8.954
799.509,537.492,43.601,-8.849,8.955
799.553,537.483,43.598,-8.858,8.956
799.597,537.474,43.594,-8.867,8.957
799.64,537.465,43.59,-8.876,8.958
799.684,537.457,43.586,-8.885,8.959
799.727,537.448,43.582,-8.894,8.96
799.771,537.439,43.579,-8.903,8.961
799.814,537.43,43.575,-8.912,8.962
799.858,537.421,43.571,-8.921,8.963
799.902,537.412,43.567,-8.93,8.964
799.945,537.403,43.563,-8.939,8.965
799.989,537.394,43.559,-8.948,8.966
800.032,537.385,43.556,-8.957,8.967
800.076,537.376,43.552,-8.966,8.968
800.119,537.367,43.548,-8.975,8.969
800.163,537.358,43.544,-8.984,8.97
800.207,537.349,43.54,-8.993,8.971
800.25,537.34,43.536,-9.002,8.972
800.294,537.331,43.533,-9.011,8.973
800.337,537.322,43.529,-9.02,8.974
800.381,537.313,43.525,-9.029,8.975
800.424,537.304,43.521,-9.038,8.976
800.468,537.295,43.517,-9.047,8.977
800.511,537.286,43.513,-9.056,8.978
800.555,537.277,43.51,-9.065,8.979
800.598,537.268,43.506,-9.074,8.98
800.642,537.259,43.502,-9.083,8.981
800.685,537.25,43.498,-9.092,8.982
800.729,537.241,43.494,-9.101,8.983
800.772,537.232,43.491,-9.11,8.984
800.816,537.223,43.487,-9.119,8.985
800.859,537.214,43.483,-9.128,8.986
800.903,537.204,43.479,-9.137,8.987
800.946,537.195,43.475,-9.146,8.988
800.99,537.186,43.471,-9.155,8.989
801.033,537.177,43.468,-9.164,8.99
801.077,537.168,43.464,-9.173,8.991
801.12,537.159,43.46,-9.182,8.992
801.164,537.149,43.456,-9.191,8.993
801.207,537.14,43.453,-9.2,8.994
801.25,537.131,43.449,-9.209,8.995
801.294,537.122,43.445,-9.218,8.996
801.337,537.113,43.441,-9.227,8.997
801.381,537.103,43.437,-9.236,8.998
801.424,537.094,43.433,-9.245,8.999
801.468,537.085,43.43,-9.254,9
801.511,537.076,43.426,-9.263,9.001
801.554,537.066,43.422,-9.272,9.002
801.598,537.057,43.418,-9.281,9.003
801.641,537.048,43.415,-9.29,9.004
801.685,537.039,43.411,-9.299,9.005
801.728,537.029,43.407,-9.308,9.006
801.772,537.02,43.403,-9.317,9.007
801.815,537.011,43.399,-9.326,9.008
801.858,537.001,43.396,-9.335,9.009
801.902,536.992,43.392,-9.344,9.01
801.945,536.983,43.388,-9.353,9.011
801.989,536.973,43.384,-9.362,9.012
802.032,536.964,43.38,-9.371,9.013
802.075,536.955,43.377,-9.38,9.014
802.119,536.945,43.373,-9.389,9.015
802.162,536.936,43.369,-9.398,9.016
802.205,536.926,43.365,-9.407,9.017
802.249,536.917,43.361,-9.416,9.018
802.292,536.908,43.357,-9.425,9.019
802.336,536.898,43.354,-9.434,9.02
802.379,536.889,43.35,-9.443,9.021
802.422,536.879,43.346,-9.452,9.022
802.466,536.87,43.342,-9.461,9.023
802.509,536.86,43.339,-9.47,9.024
802.552,536.851,43.335,-9.479,9.025
802.596,536.841,43.331,-9.488,9.026
802.639,536.832,43.327,-9.497,9.027
802.682,536.822,43.323,-9.506,9.028
802.726,536.813,43.32,-9.515,9.029
802.769,536.803,43.316,-9.524,9.03
802.812,536.794,43.312,-9.533,9.031
802.855,536.784,43.308,-9.542,9.032
802.899,536.775,43.304,-9.551,9.033
802.942,536.765,43.3,-9.56,9.034
802.985,536.756,43.297,-9.569,9.035
803.029,536.746,43.293,-9.578,9.036
803.072,536.737,43.289,-9.587,9.037
803.115,536.727,43.285,-9.596,9.038
803.159,536.717,43.282,-9.605,9.039
803.202,536.708,43.278,-9.614,9.04
803.245,536.698,43.274,-9.623,9.041
803.288,536.688,43.27,-9.632,9.042
803.332,536.679,43.266,-9.641,9.043
803.375,536.669,43.263,-9.649,9.044
803.418,536.66,43.259,-9.658,9.045
803.461,536.65,43.255,-9.667,9.046
803.505,536.64,43.251,-9.676,9.047
803.548,536.631,43.248,-9.685,9.048
803.591,536.621,43.244,-9.694,9.049
803.634,536.611,43.24,-9.703,9.05
803.678,536.601,43.236,-9.712,9.051
803.721,536.592,43.232,-9.721,9.052
803.764,536.582,43.228,-9.73,9.053
803.807,536.572,43.225,-9.739,9.054
803.851,536.563,43.221,-9.748,9.055
803.894,536.553,43.217,-9.757,9.056
803.937,536.543,43.213,-9.766,9.057
803.98,536.533,43.209,-9.775,9.058
804.023,536.524,43.206,-9.784,9.059
804.067,536.514,43.202,-9.793,9.06
804.11,536.504,43.198,-9.802,9.061
804.153,536.494,43.194,-9.811,9.062
804.196,536.484,43.191,-9.82,9.063
804.239,536.475,43.187,-9.829,9.064
804.283,536.465,43.183,-9.838,9.065
804.326,536.455,43.179,-9.846,9.066
804.369,536.445,43.176,-9.855,9.067
804.412,536.435,43.172,-9.864,9.068
804.455,536.425,43.168,-9.873,9.069
804.499,536.415,43.164,-9.882,9.07
804.542,536.406,43.161,-9.891,9.071
804.585,536.396,43.157,-9.9,9.072
804.628,536.386,43.153,-9.909,9.073
804.671,536.376,43.149,-9.918,9.074
804.714,536.366,43.146,-9.927,9.075
804.757,536.356,43.142,-9.936,9.076
804.801,536.346,43.138,-9.945,9.077
804.844,536.336,43.135,-9.954,9.078
804.887,536.326,43.131,-9.963,9.079
804.93,536.316,43.127,-9.972,9.08
804.973,536.306,43.123,-9.981,9.081
805.016,536.296,43.12,-9.99,9.082
805.059,536.286,43.116,-9.999,9.083
805.103,536.276,43.112,-10.007,9.084
805.146,536.266,43.108,-10.016,9.085
805.189,536.256,43.105,-10.025,9.086
805.232,536.246,43.101,-10.034,9.087
805.275,536.236,43.097,-10.043,9.088
805.318,536.226,43.093,-10.052,9.089
805.361,536.216,43.09,-10.061,9.09
805.404,536.206,43.086,-10.07,9.091
805.447,536.196,43.082,-10.079,9.092
805.49,536.186,43.078,-10.088,9.093
805.533,536.176,43.075,-10.097,9.094
805.577,536.166,43.071,-10.106,9.095
805.62,536.156,43.067,-10.115,9.096
805.663,536.145,43.063,-10.124,9.097
805.706,536.135,43.06,-10.133,9.098
805.749,536.125,43.056,-10.141,9.099
805.792,536.115,43.052,-10.15,9.1
805.835,536.105,43.048,-10.159,9.101
805.878,536.095,43.045,-10.168,9.102
805.921,536.085,43.041,-10.177,9.103
805.964,536.074,43.037,-10.186,9.104
806.007,536.064,43.033,-10.195,9.105
806.05,536.054,43.03,-10.204,9.106
806.093,536.044,43.026,-10.213,9.107
806.136,536.034,43.022,-10.222,9.108
806.179,536.023,43.018,-10.231,9.109
806.222,536.013,43.015,-10.24,9.11
806.265,536.003,43.011,-10.248,9.111
806.308,535.993,43.007,-10.257,9.112
806.351,535.982,43.004,-10.266,9.113
806.394,535.972,43,-10.275,9.114
806.437,535.962,42.996,-10.284,9.115
806.48,535.952,42.992,-10.293,9.116
806.523,535.941,42.988,-10.302,9.117
806.566,535.931,42.985,-10.311,9.118
806.609,535.921,42.981,-10.32,9.119
806.652,535.91,42.977,-10.329,9.12
806.695,535.9,42.973,-10.338,9.121
806.738,535.89,42.97,-10.346,9.122
806.781,535.879,42.966,-10.355,9.123
806.824,535.869,42.962,-10.364,9.124
806.867,535.859,42.959,-10.373,9.125
806.91,535.848,42.955,-10.382,9.126
806.953,535.838,42.951,-10.391,9.127
806.996,535.827,42.947,-10.4,9.128
807.039,535.817,42.943,-10.409,9.129
807.082,535.807,42.94,-10.418,9.13
807.125,535.796,42.936,-10.427,9.131
807.168,535.786,42.932,-10.436,9.132
807.211,535.775,42.929,-10.444,9.133
807.254,535.765,42.925,-10.453,9.134
807.296,535.754,42.921,-10.462,9.135
807.339,535.744,42.918,-10.471,9.136
807.382,535.734,42.914,-10.48,9.137
807.425,535.723,42.91,-10.489,9.138
807.468,535.713,42.907,-10.498,9.139
807.511,535.702,42.903,-10.507,9.14
807.554,535.692,42.899,-10.516,9.141
807.597,535.681,42.895,-10.524,9.142
807.64,535.671,42.892,-10.533,9.143
807.683,535.66,42.888,-10.542,9.144
807.725,535.649,42.884,-10.551,9.145
807.768,535.639,42.88,-10.56,9.146
807.811,535.628,42.877,-10.569,9.147
807.854,535.618,42.873,-10.578,9.148
807.897,535.607,42.869,-10.587,9.149
807.94,535.597,42.865,-10.596,9.15
807.983,535.586,42.862,-10.604,9.151
808.026,535.575,42.858,-10.613,9.152
808.068,535.565,42.854,-10.622,9.153
808.111,535.554,42.851,-10.631,9.154
808.154,535.544,42.847,-10.64,9.155
808.197,535.533,42.843,-10.649,9.156
808.24,535.522,42.839,-10.658,9.157
808.283,535.512,42.836,-10.667,9.158
808.326,535.501,42.832,-10.676,9.159
808.368,535.49,42.828,-10.684,9.16
808.411,535.48,42.825,-10.693,9.161
808.454,535.469,42.821,-10.702,9.162
808.497,535.458,42.817,-10.711,9.163
808.54,535.447,42.813,-10.72,9.164
808.582,535.437,42.81,-10.729,9.165
808.625,535.426,42.806,-10.738,9.166
808.668,535.415,42.802,-10.747,9.167
808.711,535.405,42.798,-10.755,9.168
808.754,535.394,42.795,-10.764,9.169
808.796,535.383,42.791,-10.773,9.17
808.839,535.372,42.787,-10.782,9.171
808.882,535.361,42.784,-10.791,9.172
808.925,535.351,42.78,-10.8,9.173
808.968,535.34,42.776,-10.809,9.174
809.01,535.329,42.772,-10.818,9.175
809.053,535.318,42.769,-10.826,9.176
809.096,535.307,42.765,-10.835,9.177
809.139,535.297,42.761,-10.844,9.178
809.181,535.286,42.757,-10.853,9.179
809.224,535.275,42.754,-10.862,9.18
809.267,535.264,42.75,-10.871,9.181
809.31,535.253,42.746,-10.88,9.182
809.352,535.242,42.742,-10.888,9.183
809.395,535.231,42.739,-10.897,9.184
809.438,535.22,42.735,-10.906,9.185
809.481,535.21,42.731,-10.915,9.186
809.523,535.199,42.728,-10.924,9.187
809.566,535.188,42.724,-10.933,9.188
809.609,535.177,42.72,-10.942,9.189
809.652,535.166,42.716,-10.95,9.19
809.694,535.155,42.713,-10.959,9.191
809.737,535.144,42.709,-10.968,9.192
809.78,535.133,42.705,-10.977,9.193
809.822,535.122,42.702,-10.986,9.194
809.865,535.111,42.698,-10.995,9.195
809.908,535.1,42.694,-11.004,9.196
809.951,535.089,42.691,-11.012,9.197
809.993,535.078,42.687,-11.021,9.198
810.036,535.067,42.683,-11.03,9.199
810.079,535.056,42.679,-11.039,9.2
810.121,535.045,42.676,-11.048,9.201
810.164,535.034,42.672,-11.057,9.202
810.207,535.023,42.668,-11.065,9.203
810.249,535.012,42.665,-11.074,9.204
810.292,535.001,42.661,-11.083,9.205
810.335,534.99,42.657,-11.092,9.206
810.377,534.979,42.654,-11.101,9.207
810.42,534.967,42.65,-11.11,9.208
810.463,534.956,42.646,-11.119,9.209
810.505,534.945,42.642,-11.127,9.21
810.548,534.934,42.639,-11.136,9.211
810.59,534.923,42.635,-11.145,9.212
810.633,534.912,42.631,-11.154,9.213
810.676,534.901,42.627,-11.163,9.214
810.718,534.889,42.624,-11.172,9.215
810.761,534.878,42.62,-11.18,9.216
810.804,534.867,42.616,-11.189,9.217
810.846,534.856,42.613,-11.198,9.218
810.889,534.845,42.609,-11.207,9.219
810.931,534.834,42.605,-11.216,9.22
810.974,534.822,42.602,-11.225,9.221
811.017,534.811,42.598,-11.233,9.222
811.059,534.8,42.594,-11.242,9.223
811.102,534.789,42.591,-11.251,9.224
811.144,534.777,42.587,-11.26,9.225
811.187,534.766,42.583,-11.269,9.226
811.23,534.755,42.58,-11.278,9.227
811.272,534.744,42.576,-11.286,9.228
811.315,534.732,42.572,-11.295,9.229
811.357,534.721,42.568,-11.304,9.23
811.4,534.71,42.565,-11.313,9.231
811.442,534.698,42.561,-11.322,9.232
811.485,534.687,42.557,-11.331,9.233
811.528,534.676,42.554,-11.339,9.234
811.57,534.664,42.55,-11.348,9.235
811.613,534.653,42.546,-11.357,9.236
811.655,534.642,42.543,-11.366,9.237
811.698,534.63,42.539,-11.375,9.238
811.74,534.619,42.535,-11.383,9.239
811.783,534.608,42.532,-11.392,9.24
811.825,534.596,42.528,-11.401,9.241
811.868,534.585,42.524,-11.41,9.242
811.91,534.573,42.52,-11.419,9.243
811.953,534.562,42.517,-11.428,9.244
811.995,534.55,42.513,-11.436,9.245
812.038,534.539,42.51,-11.445,9.246
812.081,534.528,42.506,-11.454,9.247
812.123,534.516,42.502,-11.463,9.248
812.166,534.505,42.499,-11.472,9.249
812.208,534.493,42.495,-11.48,9.25
812.251,534.482,42.491,-11.489,9.251
812.293,534.47,42.488,-11.498,9.252
812.335,534.459,42.484,-11.507,9.253
812.378,534.447,42.48,-11.516,9.254
812.42,534.436,42.477,-11.525,9.255
812.463,534.424,42.473,-11.533,9.256
812.505,534.413,42.469,-11.542,9.257
812.548,534.401,42.465,-11.551,9.258
812.59,534.39,42.462,-11.56,9.259
812.633,534.378,42.458,-11.569,9.26
812.675,534.366,42.454,-11.577,9.261
812.718,534.355,42.451,-11.586,9.262
812.76,534.343,42.447,-11.595,9.263
812.803,534.332,42.443,-11.604,9.264
812.845,534.32,42.44,-11.613,9.265
812.888,534.308,42.436,-11.621,9.266
812.93,534.297,42.432,-11.63,9.267
812.972,534.285,42.429,-11.639,9.268
813.015,534.274,42.425,-11.648,9.269
813.057,534.262,42.422,-11.657,9.27
813.1,534.25,42.418,-11.665,9.271
813.142,534.239,42.414,-11.674,9.272
813.184,534.227,42.411,-11.683,9.273
813.227,534.215,42.407,-11.692,9.274
813.269,534.204,42.403,-11.701,9.275
813.312,534.192,42.399,-11.709,9.276
813.354,534.18,42.396,-11.718,9.277
813.396,534.168,42.392,-11.727,9.278
813.439,534.157,42.388,-11.736,9.279
813.481,534.145,42.385,-11.745,9.28
813.524,534.133,42.381,-11.753,9.281
813.566,534.121,42.377,-11.762,9.282
813.608,534.11,42.374,-11.771,9.283
813.651,534.098,42.37,-11.78,9.284
813.693,534.086,42.366,-11.788,9.285
813.736,534.074,42.363,-11.797,9.286
813.778,534.063,42.359,-11.806,9.287
813.82,534.051,42.356,-11.815,9.288
813.863,534.039,42.352,-11.824,9.289
813.905,534.027,42.348,-11.832,9.29
813.947,534.015,42.345,-11.841,9.291
813.99,534.003,42.341,-11.85,9.292
814.032,533.992,42.337,-11.859,9.293
814.074,533.98,42.334,-11.868,9.294
814.117,533.968,42.33,-11.876,9.295
814.159,533.956,42.326,-11.885,9.296
814.201,533.944,42.323,-11.894,9.297
814.244,533.932,42.319,-11.903,9.298
814.286,533.92,42.315,-11.911,9.299
814.328,533.908,42.312,-11.92,9.3
814.371,533.896,42.308,-11.929,9.301
814.413,533.885,42.304,-11.938,9.302
814.455,533.873,42.301,-11.947,9.303
814.497,533.861,42.297,-11.955,9.304
814.54,533.849,42.293,-11.964,9.305
814.582,533.837,42.29,-11.973,9.306
814.624,533.825,42.286,-11.982,9.307
814.667,533.813,42.282,-11.99,9.308
814.709,533.801,42.279,-11.999,9.309
814.751,533.789,42.275,-12.008,9.31
814.793,533.777,42.271,-12.017,9.311
814.836,533.765,42.268,-12.025,9.312
814.878,533.753,42.264,-12.034,9.313
814.92,533.741,42.26,-12.043,9.314
814.963,533.729,42.256,-12.052,9.315
815.005,533.717,42.253,-12.06,9.316
815.047,533.705,42.249,-12.069,9.317
815.089,533.692,42.245,-12.078,9.318
815.132,533.68,42.241,-12.087,9.319
815.174,533.668,42.238,-12.096,9.32
815.216,533.656,42.234,-12.104,9.321
815.258,533.644,42.231,-12.113,9.322
815.301,533.632,42.227,-12.122,9.323
815.343,533.62,42.223,-12.131,9.324
815.385,533.608,42.22,-12.139,9.325
815.427,533.596,42.216,-12.148,9.326
815.469,533.583,42.212,-12.157,9.327
815.512,533.571,42.209,-12.166,9.328
815.554,533.559,42.205,-12.174,9.329
815.596,533.547,42.201,-12.183,9.33
815.638,533.535,42.198,-12.192,9.331
815.68,533.523,42.194,-12.201,9.332
815.723,533.51,42.19,-12.209,9.333
815.765,533.498,42.187,-12.218,9.334
815.807,533.486,42.183,-12.227,9.335
815.849,533.474,42.18,-12.236,9.336
815.891,533.462,42.176,-12.244,9.337
815.934,533.449,42.172,-12.253,9.338
815.976,533.437,42.169,-12.262,9.339
816.018,533.425,42.165,-12.271,9.34
816.06,533.412,42.161,-12.279,9.341
816.102,533.4,42.158,-12.288,9.342
816.144,533.388,42.154,-12.297,9.343
816.187,533.376,42.151,-12.306,9.344
816.229,533.363,42.147,-12.314,9.345
816.271,533.351,42.143,-12.323,9.346
816.313,533.339,42.14,-12.332,9.347
816.355,533.326,42.136,-12.341,9.348
816.397,533.314,42.132,-12.349,9.349
816.439,533.302,42.129,-12.358,9.35
816.481,533.289,42.125,-12.367,9.351
816.524,533.277,42.121,-12.376,9.352
816.566,533.265,42.118,-12.384,9.353
816.608,533.252,42.114,-12.393,9.354
816.65,533.24,42.111,-12.402,9.355
816.692,533.227,42.107,-12.41,9.356
816.734,533.215,42.103,-12.419,9.357
816.776,533.203,42.1,-12.428,9.358
816.818,533.19,42.096,-12.437,9.359
816.86,533.178,42.092,-12.445,9.36
816.903,533.165,42.089,-12.454,9.361
816.945,533.153,42.085,-12.463,9.362
816.987,533.14,42.081,-12.472,9.363
817.029,533.128,42.078,-12.48,9.364
817.071,533.115,42.074,-12.489,9.365
817.113,533.103,42.07,-12.498,9.366
817.155,533.09,42.067,-12.506,9.367
817.197,533.078,42.063,-12.515,9.368
817.239,533.065,42.06,-12.524,9.369
817.281,533.053,42.056,-12.533,9.37
817.323,533.04,42.052,-12.541,9.371
817.365,533.028,42.049,-12.55,9.372
817.407,533.015,42.045,-12.559,9.373
817.449,533.003,42.041,-12.568,9.374
817.491,532.99,42.038,-12.576,9.375
817.534,532.978,42.034,-12.585,9.376
817.576,532.965,42.03,-12.594,9.377
817.618,532.952,42.027,-12.602,9.378
817.66,532.94,42.023,-12.611,9.379
817.702,532.927,42.019,-12.62,9.38
817.744,532.914,42.016,-12.629,9.381
817.786,532.902,42.012,-12.637,9.382
817.828,532.889,42.009,-12.646,9.383
817.87,532.877,42.005,-12.655,9.384
817.912,532.864,42.002,-12.663,9.385
817.954,532.851,41.998,-12.672,9.386
817.996,532.839,41.994,-12.681,9.387
818.038,532.826,41.991,-12.69,9.388
818.08,532.813,41.987,-12.698,9.389
818.122,532.801,41.983,-12.707,9.39
818.164,532.788,41.98,-12.716,9.391
818.206,532.775,41.976,-12.724,9.392
818.248,532.762,41.973,-12.733,9.393
818.29,532.75,41.969,-12.742,9.394
818.332,532.737,41.965,-12.751,9.395
818.374,532.724,41.962,-12.759,9.396
818.415,532.711,41.958,-12.768,9.397
818.457,532.699,41.954,-12.777,9.398
818.499,532.686,41.951,-12.785,9.399
818.541,532.673,41.947,-12.794,9.4
818.583,532.66,41.944,-12.803,9.401
818.625,532.647,41.94,-12.811,9.402
818.667,532.635,41.936,-12.82,9.403
818.709,532.622,41.933,-12.829,9.404
818.751,532.609,41.929,-12.838,9.405
818.793,532.596,41.925,-12.846,9.406
818.835,532.583,41.922,-12.855,9.407
818.877,532.57,41.918,-12.864,9.408
818.919,532.558,41.914,-12.872,9.409
818.961,532.545,41.911,-12.881,9.41
819.003,532.532,41.907,-12.89,9.411
819.044,532.519,41.904,-12.898,9.412
819.086,532.506,41.9,-12.907,9.413
819.128,532.493,41.896,-12.916,9.414
819.17,532.48,41.893,-12.924,9.415
819.212,532.467,41.889,-12.933,9.416
819.254,532.454,41.885,-12.942,9.417
819.296,532.441,41.882,-12.951,9.418
819.338,532.428,41.878,-12.959,9.419
819.38,532.416,41.874,-12.968,9.42
819.421,532.403,41.871,-12.977,9.421
819.463,532.39,41.867,-12.985,9.422
819.505,532.377,41.864,-12.994,9.423
819.547,532.364,41.86,-13.003,9.424
819.589,532.351,41.856,-13.011,9.425
819.631,532.338,41.853,-13.02,9.426
819.673,532.325,41.849,-13.029,9.427
819.714,532.312,41.846,-13.037,9.428
819.756,532.299,41.842,-13.046,9.429
819.798,532.285,41.838,-13.055,9.43
819.84,532.272,41.835,-13.063,9.431
819.882,532.259,41.831,-13.072,9.432
819.924,532.246,41.827,-13.081,9.433
819.966,532.233,41.824,-13.089,9.434
820.007,532.22,41.82,-13.098,9.435
820.049,532.207,41.817,-13.107,9.436
820.091,532.194,41.813,-13.115,9.437
820.133,532.181,41.809,-13.124,9.438
820.175,532.168,41.806,-13.133,9.439
820.216,532.155,41.802,-13.141,9.44
820.258,532.141,41.798,-13.15,9.441
820.3,532.128,41.795,-13.159,9.442
820.342,532.115,41.791,-13.167,9.443
820.384,532.102,41.788,-13.176,9.444
820.425,532.089,41.784,-13.185,9.445
820.467,532.076,41.78,-13.193,9.446
820.509,532.062,41.777,-13.202,9.447
820.551,532.049,41.773,-13.211,9.448
820.592,532.036,41.769,-13.219,9.449
820.634,532.023,41.766,-13.228,9.45
820.676,532.009,41.762,-13.237,9.451
820.718,531.996,41.758,-13.245,9.452
820.76,531.983,41.755,-13.254,9.453
820.801,531.97,41.751,-13.263,9.454
820.843,531.956,41.748,-13.271,9.455
820.885,531.943,41.744,-13.28,9.456
820.927,531.93,41.74,-13.289,9.457
820.968,531.917,41.737,-13.297,9.458
821.01,531.903,41.733,-13.306,9.459
821.052,531.89,41.729,-13.315,9.46
821.093,531.877,41.726,-13.323,9.461
821.135,531.863,41.722,-13.332,9.462
821.177,531.85,41.719,-13.341,9.463
821.219,531.837,41.715,-13.349,9.464
821.26,531.823,41.712,-13.358,9.465
821.302,531.81,41.708,-13.367,9.466
821.344,531.797,41.704,-13.375,9.467
821.385,531.783,41.701,-13.384,9.468
821.427,531.77,41.697,-13.393,9.469
821.469,531.757,41.694,-13.401,9.47
821.511,531.743,41.69,-13.41,9.471
821.552,531.73,41.687,-13.419,9.472
821.594,531.716,41.683,-13.427,9.473
821.636,531.703,41.679,-13.436,9.474
821.677,531.689,41.676,-13.445,9.475
821.719,531.676,41.672,-13.453,9.476
821.761,531.663,41.669,-13.462,9.477
821.802,531.649,41.665,-13.47,9.478
821.844,531.636,41.661,-13.479,9.479
821.886,531.622,41.658,-13.488,9.48
821.927,531.609,41.654,-13.496,9.481
821.969,531.595,41.65,-13.505,9.482
822.011,531.582,41.647,-13.514,9.483
822.052,531.568,41.643,-13.522,9.484
822.094,531.555,41.64,-13.531,9.485
822.136,531.541,41.636,-13.54,9.486
822.177,531.528,41.632,-13.548,9.487
822.219,531.514,41.629,-13.557,9.488
822.26,531.5,41.625,-13.566,9.489
822.302,531.487,41.622,-13.574,9.49
822.344,531.473,41.618,-13.583,9.491
822.385,531.46,41.615,-13.591,9.492
822.427,531.446,41.611,-13.6,9.493
822.469,531.432,41.607,-13.609,9.494
822.51,531.419,41.604,-13.617,9.495
822.552,531.405,41.6,-13.626,9.496
822.593,531.392,41.597,-13.635,9.497
822.635,531.378,41.593,-13.643,9.498
822.677,531.364,41.59,-13.652,9.499
822.718,531.351,41.586,-13.661,9.5
822.76,531.337,41.582,-13.669,9.501
822.801,531.323,41.579,-13.678,9.502
822.843,531.31,41.575,-13.686,9.503
822.884,531.296,41.572,-13.695,9.504
822.926,531.282,41.568,-13.704,9.505
822.968,531.269,41.564,-13.712,9.506
823.009,531.255,41.561,-13.721,9.507
823.051,531.241,41.557,-13.73,9.508
823.092,531.227,41.554,-13.738,9.509
823.134,531.214,41.55,-13.747,9.51
823.175,531.2,41.547,-13.755,9.511
823.217,531.186,41.543,-13.764,9.512
823.258,531.172,41.539,-13.773,9.513
823.3,531.159,41.536,-13.781,9.514
823.342,531.145,41.532,-13.79,9.515
823.383,531.131,41.529,-13.799,9.516
823.425,531.117,41.525,-13.807,9.517
823.466,531.103,41.522,-13.816,9.518
823.508,531.09,41.518,-13.824,9.519
823.549,531.076,41.514,-13.833,9.52
823.591,531.062,41.511,-13.842,9.521
823.632,531.048,41.507,-13.85,9.522
823.674,531.034,41.504,-13.859,9.523
